segmentnr	original	analyzed
SA_GK21_brkas_pu-58	gajarājam atho rājā /	gaja rājam atha u rājā 
SA_GK21_brkas_pu-59	dānarājivirājitam /	dāna rāji virājitam 
SA_GK21_brkas_pu-60	adhiṣṭhāya jagatsāraṃ /	adhiṣṭhāya jagat sāram 
SA_GK21_brkas_pu-61	nirjagāma bahiḥ puraḥ //1.11/	nirjagāma bahis puras 
SA_GK21_brkas_pu-62	taddarśanāśayāyātam /	tad darśana āśayā āyātam 
SA_GK21_brkas_pu-63	anekaṃ nṛkadambakam /	anekam nṛ kadambakam 
SA_GK21_brkas_pu-64	bibhyad vyāḍād gajāt tasmād /	bibhyat vyāḍāt gajāt tasmāt 
SA_GK21_brkas_pu-65	itaś cetaś ca vidrutam //1.12/	itas ca itas ca vidrutam 
SA_GK21_brkas_pu-66	kanyakānyatamā tatra /	kanyakā anyatamā tatra 
SA_GK21_brkas_pu-67	gṛhyamāṇātha hastinā /	gṛhyamāṇā atha hastinā 
SA_GK21_brkas_pu-68	prāṃśuprākārataḥ prāṃśor /	prāṃśu prākārataḥ prāṃśoḥ 
SA_GK21_brkas_pu-69	agamyāṃ parikhām agāt //1.13/	agamyām parikhām agāt 
SA_GK21_brkas_pu-70	khātapātavyathājāta /	khāta pāta vyathā jāta 
SA_GK21_brkas_pu-71	saṃjñānāśāt kṣaṇaṃ tataḥ /	saṃjñā nāśāt kṣaṇam tatas 
SA_GK21_brkas_pu-72	taṭasthā hastipṛṣṭhasthaṃ /	taṭa sthā hasti pṛṣṭha stham 
SA_GK21_brkas_pu-73	sābhāṣata ruṣā nṛpam //1.14/	sā abhāṣata ruṣā nṛpam 
SA_GK21_brkas_pu-74	avadhyam avadhīr yas tvaṃ /	avadhyam avadhīḥ yaḥ tvam 
SA_GK21_brkas_pu-75	pitaraṃ tasya kiṃ mayā /	pitaram tasya kim mayā 
SA_GK21_brkas_pu-76	adhītavedaṃ yo hanti /	adhīta vedam yaḥ hanti 
SA_GK21_brkas_pu-77	brāhmaṇaṃ tasya ke mṛgāḥ //1.15/	brāhmaṇam tasya ke mṛgāḥ 
SA_GK21_brkas_pu-78	iti kanyāvacaḥ śrutvā /	iti kanyā vacaḥ śrutvā 
SA_GK21_brkas_pu-79	duḥśravaṃ śvapacair api /	duḥśravam śvapacaiḥ api 
SA_GK21_brkas_pu-80	cinteṣu bhinnahṛdayaḥ /	cinteṣu bhinna hṛdayaḥ 
SA_GK21_brkas_pu-81	praviveśa niveśanam //1.16/	praviveśa niveśanam 
SA_GK21_brkas_pu-82	ativāhya ca duḥkhena /	ativāhya ca duḥkhena 
SA_GK21_brkas_pu-83	dinaśeṣaṃ samāsamam /	dina śeṣam sama asamam 
SA_GK21_brkas_pu-84	janavādopalambhāya /	janavāda upalambhāya 
SA_GK21_brkas_pu-85	pradoṣe niryayau gṛhāt //1.17/	pradoṣe niryayau gṛhāt 
SA_GK21_brkas_pu-86	kālakambalasaṃvītaḥ /	kāla kambala saṃvītaḥ 
SA_GK21_brkas_pu-87	sāsicarmāsiputrikaḥ /	sa asi carmā asiputrikaḥ 
SA_GK21_brkas_pu-88	samantrāgadasaṃnāhaḥ /	sa mantra agada saṃnāhaḥ 
SA_GK21_brkas_pu-89	saṃcacāra śanaiḥ śanaiḥ //1.18/	saṃcacāra śanais śanais 
SA_GK21_brkas_pu-90	atha śuśrāva kasmiṃścit /	atha śuśrāva kasmiṃścid 
SA_GK21_brkas_pu-91	devatāyatane dhvanim /	devatāyatane dhvanim 
SA_GK21_brkas_pu-92	abhisārikayā sārdhaṃ /	abhisārikayā sārdham 
SA_GK21_brkas_pu-93	bhāṣamāṇasya kāminaḥ //1.19/	bhāṣamāṇasya kāminaḥ 
SA_GK21_brkas_pu-94	hataṃ muṣṭibhir ākāśaṃ /	hatam muṣṭibhiḥ ākāśam 
SA_GK21_brkas_pu-95	tuṣāṇāṃ kaṇḍanaṃ kṛtam /	tuṣāṇām kaṇḍanam kṛtam 
SA_GK21_brkas_pu-96	mayā yena tvayā sārdhaṃ /	mayā yena tvayā sārdham 
SA_GK21_brkas_pu-97	baddhā prītir abuddhinā //1.20/	baddhā prītiḥ abuddhinā 
SA_GK21_brkas_pu-98	iyam etāvatī velā /	iyam etāvatī velā 
SA_GK21_brkas_pu-99	khidyamānena yāpitā /	khidyamānena yāpitā 
SA_GK21_brkas_pu-100	mayā tvaṃ tu gṛhād eva /	mayā tvam tu gṛhāt eva 
SA_GK21_brkas_pu-101	na niryāsi pativratā //1.21/	na niryāsi pativratā 
SA_GK21_brkas_pu-102	kaumāraḥ subhāgo bhartā /	kaumāraḥ subhāgaḥ bhartā 
SA_GK21_brkas_pu-103	yadi nāma priyas tava /	yadi nāma priyaḥ tava 
SA_GK21_brkas_pu-104	khalīkṛtaiḥ kim asmābhir /	khalīkṛtaiḥ kim asmābhiḥ 
SA_GK21_brkas_pu-105	vṛtheva kulaputrakaiḥ //1.22/	vṛthā iva kula putrakaiḥ 
SA_GK21_brkas_pu-106	evamādi tataḥ śrutvā /	evamādi tatas śrutvā 
SA_GK21_brkas_pu-107	sā pragalbhābhisārikā /	sā pragalbhā abhisārikā 
SA_GK21_brkas_pu-108	vihasya viṭam āha sma /	vihasya viṭam āha sma 
SA_GK21_brkas_pu-109	tvādṛśā- hi hatatrapāḥ //1.23/	tvādṛśāḥ hi hata trapāḥ 
SA_GK21_brkas_pu-110	nanu cittaṃ mayārādhyaṃ /	nanu cittam mayā ārādhyam 
SA_GK21_brkas_pu-111	tasyāpi bhavataḥ kṛte /	tasya api bhavataḥ kṛte 
SA_GK21_brkas_pu-112	na hi bhartṝn aviśvāsya /	na hi bhartṝn a viśvāsya 
SA_GK21_brkas_pu-113	ramante kulaṭā viṭaiḥ //1.24/	ramante kulaṭā viṭaiḥ 
SA_GK21_brkas_pu-114	atha nirmakṣikaṃ bhadra /	atha nirmakṣikam bhadra 
SA_GK21_brkas_pu-115	madhu pātuṃ manorathaḥ /	madhu pātum manorathaḥ 
SA_GK21_brkas_pu-116	jahi ghātaya bālaṃ me /	jahi ghātaya bālam me 
SA_GK21_brkas_pu-117	patiṃ nityapramādinam //1.25/	patim nitya pramādinam 
SA_GK21_brkas_pu-118	atha pāpād asi trastaḥ /	atha pāpāt asi trastaḥ 
SA_GK21_brkas_pu-119	sphuṭaṃ nāhaṃ tava priyā /	sphuṭam na aham tava priyā 
SA_GK21_brkas_pu-120	nanu durvārarāgāndhaḥ /	nanu durvāra rāga andhaḥ 
SA_GK21_brkas_pu-121	sutāṃ yāti prajāpatiḥ //1.26/	sutām yāti prajāpatiḥ 
SA_GK21_brkas_pu-122	athavālaṃ vivādena /	athavā alam vivādena 
SA_GK21_brkas_pu-123	vaidharmyaṃ kiṃ na paśyasi /	vaidharmyam kim na paśyasi 
SA_GK21_brkas_pu-124	yena rājyasukhāndhena /	yena rājya sukha andhena 
SA_GK21_brkas_pu-125	prajāpālaḥ pitā hataḥ //1.27/	prajāpālaḥ pitā hataḥ 
SA_GK21_brkas_pu-126	suduḥśravam idaṃ śrutvā /	su duḥśravam idam śrutvā 
SA_GK21_brkas_pu-127	gopālo durvacaṃ vacaḥ /	gopālaḥ durvacam vacaḥ 
SA_GK21_brkas_pu-128	gacchann anyatra śuśrāva /	gacchan anyatra śuśrāva 
SA_GK21_brkas_pu-129	dhvaniṃ viprasya jalpataḥ //1.28/	dhvanim viprasya jalpataḥ 
SA_GK21_brkas_pu-130	ayi brāhmaṇi jāgarṣi /	ayi brāhmaṇi jāgarṣi 
SA_GK21_brkas_pu-131	nandini krandate śiśuḥ /	nandini krandate śiśuḥ 
SA_GK21_brkas_pu-132	tvaritaṃ yājate dehi /	tvaritam dehi 
SA_GK21_brkas_pu-133	stanyaṃ kaṇṭho 'sya mā śuṣat //1.29/	stanyam kaṇṭhaḥ sya mā śuṣat 
SA_GK21_brkas_pu-134	iti śrutvā giraṃ bhartur /	iti śrutvā giram bhartuḥ 
SA_GK21_brkas_pu-135	vinidrā brāhmaṇī sutam /	vinidrā brāhmaṇī sutam 
SA_GK21_brkas_pu-136	pitṛghātin mriyasveti /	pitṛ ghātin mriyasva iti 
SA_GK21_brkas_pu-137	nirdayaṃ nirabhartsayat //1.30/	nirdayam nirabhartsayat 
SA_GK21_brkas_pu-138	āḥ pāpe kim asaṃbhaddhaṃ /	āḥ pāpe kim asaṃbhaddham 
SA_GK21_brkas_pu-139	pitṛghātinn iti tvayā /	pitṛ ghātin iti tvayā 
SA_GK21_brkas_pu-140	bālo 'yam uktety enaṃ /	bālaḥ yam ukta iti enam 
SA_GK21_brkas_pu-141	brāhmaṇaḥ kupito 'bravīt //1.31/	brāhmaṇaḥ kupitaḥ bravīt 
SA_GK21_brkas_pu-142	kim āryaputra putreṇa /	kim āryaputra putreṇa 
SA_GK21_brkas_pu-143	yadā rājñā pitā hataḥ /	yadā rājñā pitā hataḥ 
SA_GK21_brkas_pu-144	śrutismṛtivid ity etad /	śruti smṛti vid iti etat 
SA_GK21_brkas_pu-145	uvāca brāhmaṇī patim //1.32/	uvāca brāhmaṇī patim 
SA_GK21_brkas_pu-146	śrutvaivamādi kaulīnaṃ /	śrutvā evamādi kaulīnam 
SA_GK21_brkas_pu-147	praviśyāntaḥpuraṃ nṛpaḥ /	praviśya antaḥpuram nṛpaḥ 
SA_GK21_brkas_pu-148	anayat kṣaṇadāśeṣam /	anayat kṣaṇadā śeṣam 
SA_GK21_brkas_pu-149	asaṃmīlitalocanaḥ //1.33/	a saṃmīlita locanaḥ 
SA_GK21_brkas_pu-150	atha gāḍhāndhakārāyāṃ /	atha gāḍha andhakārāyām 
SA_GK21_brkas_pu-151	velāyāṃ maṃtriṇau rahaḥ /	velāyām maṃtriṇau rahaḥ 
SA_GK21_brkas_pu-152	apṛcchat ko 'yam asmāsu /	apṛcchat kaḥ yam asmāsu 
SA_GK21_brkas_pu-153	pravādaḥ kathyatām iti //1.34/	pravādaḥ kathyatām iti 
SA_GK21_brkas_pu-154	tatas tāv ūcatus trastau /	tatas tau ūcatuḥ trastau 
SA_GK21_brkas_pu-155	satrāsaṃ nṛpacoditau /	sa trāsam nṛpa coditau 
SA_GK21_brkas_pu-156	kaulīnahetuśrutaye /	kaulīna hetu śrutaye 
SA_GK21_brkas_pu-157	cittaṃ devāvadhīyatām //1.35/	cittam deva avadhīyatām 
SA_GK21_brkas_pu-158	sugṛhītābhidhānasya /	su gṛhīta abhidhānasya 
SA_GK21_brkas_pu-159	pradyotasya pitus tava /	pradyotasya pituḥ tava 
SA_GK21_brkas_pu-160	āsann avyabhicārīṇy /	āsan avyabhicārīṇi 
SA_GK21_brkas_pu-161	ariṣṭāny aṣṭau mumūrṣataḥ //1.36/	ariṣṭāni aṣṭau mumūrṣataḥ 
SA_GK21_brkas_pu-162	uddhārye dhavale keśe /	uddhārye dhavale keśe 
SA_GK21_brkas_pu-163	pramādāt kṛṣṇae uddhṛte /	pramādāt kṛṣṇae uddhṛte 
SA_GK21_brkas_pu-164	uddhartāraṃ mahīpālaḥ /	uddhartāram mahīpālaḥ 
SA_GK21_brkas_pu-165	kartayām āsa nāpitam //1.37/	kartayām āsa nāpitam 
SA_GK21_brkas_pu-166	bhuñjānena ca pāṣāṇe /	bhuñjānena ca pāṣāṇe 
SA_GK21_brkas_pu-167	daśanāgreṇa khaṇḍite /	daśana agreṇa khaṇḍite 
SA_GK21_brkas_pu-168	kulakramāgato vṛddhaḥ /	kula krama āgataḥ vṛddhaḥ 
SA_GK21_brkas_pu-169	sūpakāraḥ pramāpitaḥ //1.38/	sūpa kāraḥ pramāpitaḥ 
SA_GK21_brkas_pu-170	prakṛter viparītatvaṃ /	prakṛteḥ viparīta tvam 
SA_GK21_brkas_pu-171	jānann apy evamādibhiḥ /	jānan api evamādibhiḥ 
SA_GK21_brkas_pu-172	prabho vidher vidheyatvād /	prabho vidheḥ vidheya tvāt 
SA_GK21_brkas_pu-173	brāhmaṇān apy abādhata //1.39/	brāhmaṇān api abādhata 
SA_GK21_brkas_pu-174	bhartur īdṛśi vṛttānte /	bhartuḥ īdṛśi vṛttānte 
SA_GK21_brkas_pu-175	mantrī tasyāvayoḥ pitā /	mantrī tasya āvayoḥ pitā 
SA_GK21_brkas_pu-176	adṛṣṭabhartṛvyasanaḥ /	adṛṣṭa bhartṛ vyasanaḥ 
SA_GK21_brkas_pu-177	pūrvam evāgamad divam //1.40/	pūrvam eva agamat divam 
SA_GK21_brkas_pu-178	śrutamantrivināśas tu /	śruta mantri vināśaḥ tu 
SA_GK21_brkas_pu-179	sa rājā rājayakṣmaṇā /	sa rājā rājayakṣmaṇā 
SA_GK21_brkas_pu-180	guruśokasahāyena /	guru śoka sahāyena 
SA_GK21_brkas_pu-181	sahasaivābhyabhūyata //1.41/	sahasā eva abhyabhūyata 
SA_GK21_brkas_pu-182	tatas tāte divaṃ yāte /	tatas tāte divam yāte 
SA_GK21_brkas_pu-183	yātukāme ca bhūpatau /	yātu kāme ca bhūpatau 
SA_GK21_brkas_pu-184	prajāsu ca viraktāsu /	prajāsu ca viraktāsu 
SA_GK21_brkas_pu-185	jātau svaḥ kiṃkriyākulau //1.42/	jātau svaḥ kiṃkriyā kulau 
SA_GK21_brkas_pu-186	prāptakālam idaṃ śreya /	prāpta kālam idam śreyaḥ 
SA_GK21_brkas_pu-187	iti buddhvā prasāritam /	iti buddhvā prasāritam 
SA_GK21_brkas_pu-188	kaulīnam idam āvābhyāṃ /	kaulīnam idam āvābhyām 
SA_GK21_brkas_pu-189	saparyanteṣv avantiṣu //1.43/	saparyanteṣu avantiṣu 
SA_GK21_brkas_pu-190	krodhabādhitabodhatvād /	krodha bādhita bodha tvāt 
SA_GK21_brkas_pu-191	bādhamānaṃ nijāḥ prajāḥ /	bādhamānam nijāḥ prajāḥ 
SA_GK21_brkas_pu-192	bandhayām āsa rājānaṃ /	bandhayām āsa rājānam 
SA_GK21_brkas_pu-193	rājaputraḥ priyaprajaḥ //1.44/	rāja putraḥ priya prajaḥ 
SA_GK21_brkas_pu-194	śṛṅkhalātantracaraṇaḥ /	śṛṅkhalā tantra caraṇaḥ 
SA_GK21_brkas_pu-195	svatantrād bhraṃśitaḥ padāt /	svatantrāt bhraṃśitaḥ padāt 
SA_GK21_brkas_pu-196	sukhasya mahato dadhyau /	sukhasya mahataḥ dadhyau 
SA_GK21_brkas_pu-197	sa rājendro gajendravat //1.45/	sa rāja indraḥ gaja indra vat 
SA_GK21_brkas_pu-198	cintāmuṣitanidratvād /	cintā muṣita nidrā tvāt 
SA_GK21_brkas_pu-199	āhāraviraheṇa ca /	āhāra viraheṇa ca 
SA_GK21_brkas_pu-200	sa kṣapāḥ kṣapayan kṣīṇaḥ /	sa kṣapāḥ kṣapayan kṣīṇaḥ 
SA_GK21_brkas_pu-201	saṃvatsaraśatāyatāḥ //1.46/	saṃvatsara śata āyatāḥ 
SA_GK21_brkas_pu-202	putreṇaivam avastho 'pi /	putreṇa evam 
SA_GK21_brkas_pu-203	prajāpriyacikīrṣuṇā /	prajā priya cikīrṣuṇā 
SA_GK21_brkas_pu-204	na mukta eva muktaś ca /	na muktaḥ eva muktaḥ ca 
SA_GK21_brkas_pu-205	yāvat prāṇaiḥ priyair iti //1.47/	yāvat prāṇaiḥ priyaiḥ iti 
SA_GK21_brkas_pu-206	nidānam idam etasya /	nidānam idam etasya 
SA_GK21_brkas_pu-207	kaulīnasya vigarhitam /	kaulīnasya vigarhitam 
SA_GK21_brkas_pu-208	itarad vādhunā devaḥ /	itarat vā adhunā devaḥ 
SA_GK21_brkas_pu-209	prabhur ity atha bhūpatiḥ //1.48/	prabhuḥ iti atha bhūpatiḥ 
SA_GK21_brkas_pu-210	adhomukhaḥ kṣaṇaṃ sthitvā /	adhomukhaḥ kṣaṇam sthitvā 
SA_GK21_brkas_pu-211	talāhatamahītalaḥ /	tala āhata mahī talaḥ 
SA_GK21_brkas_pu-212	dṛṣṭvā ca sāsram ākāśam /	dṛṣṭvā ca sa asram ākāśam 
SA_GK21_brkas_pu-213	anātha idam abravīt //1.49/	anāthaḥ idam abravīt 
SA_GK21_brkas_pu-214	tulyau śukrabṛhaspatyor /	tulyau śukra bṛhaspatyoḥ 
SA_GK21_brkas_pu-215	yuvāṃ muktvā suhṛttamau /	yuvām muktvā suhṛttamau 
SA_GK21_brkas_pu-216	anapāyam upāyaṃ kaḥ /	an apāyam upāyam kaḥ 
SA_GK21_brkas_pu-217	prayuñjītaitam īdṛśam //1.50/	prayuñjīta etam īdṛśam 
SA_GK21_brkas_pu-218	kiṃ tu sattvavatām eṣa /	kim tu sattvavatām eṣa 
SA_GK21_brkas_pu-219	śaṅkāśūnyadhiyāṃ kramaḥ /	śaṅkā śūnya dhiyām kramaḥ 
SA_GK21_brkas_pu-220	dṛṣṭādṛṣṭabhayagrasta /	dṛṣṭa adṛṣṭa bhaya grasta 
SA_GK21_brkas_pu-221	cetasāṃ na tu mādṛśām //1.51/	cetasām na tu mādṛśām 
SA_GK21_brkas_pu-222	tasmat pālayataṃ bhadrau /	tasmat pālayatam bhadrau 
SA_GK21_brkas_pu-223	pālakaṃ pālakaṃ buvaḥ /	pālakam pālakam buvaḥ 
SA_GK21_brkas_pu-224	idaṃ tv alīkakaulīnam /	idam tu alīka kaulīnam 
SA_GK21_brkas_pu-225	aśakto 'ham upekṣitum //1.52/	aśaktaḥ ham upekṣitum 
SA_GK21_brkas_pu-226	tasyaivaṃ bhāṣamāṇasya /	tasya evam bhāṣamāṇasya 
SA_GK21_brkas_pu-227	vrīḍādhomukhamantriṇaḥ /	vrīḍā adhomukha mantriṇaḥ 
SA_GK21_brkas_pu-228	kūjan prakāśayām āsa /	kūjan prakāśayām āsa 
SA_GK21_brkas_pu-229	kṣīṇāṃ tāmraśikhaḥ kṣapām //1.53/	kṣīṇām tāmra śikhaḥ kṣapām 
SA_GK21_brkas_pu-230	atha śuśruvire vācaḥ /	atha śuśruvire vācaḥ 
SA_GK21_brkas_pu-231	sūtamāgadhabandinām /	sūta māgadha bandinām 
SA_GK21_brkas_pu-232	yaśodhavalitānanta /	yaśaḥ dhavalita ananta 
SA_GK21_brkas_pu-233	digantodbudhyatām iti //1.54/	digantā udbudhyatām iti 
SA_GK21_brkas_pu-234	dīnadīnaṃ tad ākarṇya /	dīna dīnam tat ākarṇya 
SA_GK21_brkas_pu-235	karṇadāraṇam apriyam /	karṇa dāraṇam apriyam 
SA_GK21_brkas_pu-236	pidhāya pārthivaḥ karṇāv /	pidhāya pārthivaḥ karṇau 
SA_GK21_brkas_pu-237	uttamāṅgam akampayat //1.55/	uttamāṅgam akampayat 
SA_GK21_brkas_pu-238	sa cāvocat pratīhārī /	sa ca avocat pratīhārī 
SA_GK21_brkas_pu-239	nivāryantām amī mama /	nivāryantām amī mama 
SA_GK21_brkas_pu-240	kṣate kṣārāvadekena /	kṣate 
SA_GK21_brkas_pu-241	kiṃ phalaṃ bhavatām iti //1.56/	kim phalam bhavatām iti 
SA_GK21_brkas_pu-242	āsīc cāsyātha vā dhiṅ mām /	āsīt ca asya atha vā dhik mām 
SA_GK21_brkas_pu-243	evam ātmāpavādinam /	evam ātma apavādinam 
SA_GK21_brkas_pu-244	nanu praśasyam ātmānaṃ /	nanu praśasyam ātmānam 
SA_GK21_brkas_pu-245	nāham arhāmi ninditum //1.57/	na aham arhāmi ninditum 
SA_GK21_brkas_pu-246	niryantraṇavihāreṇa /	niryantraṇa vihāreṇa 
SA_GK21_brkas_pu-247	cirajīvini rājani /	cira jīvini rājani 
SA_GK21_brkas_pu-248	rājaputreṇa laḍitaḥ /	rāja putreṇa laḍitaḥ 
SA_GK21_brkas_pu-249	kenānyena yathā mayā //1.58/	kena anyena yathā mayā 
SA_GK21_brkas_pu-250	samucchinnaduruccheda /	       
SA_GK21_brkas_pu-251	bāhyābhyantaravairiṇā /	bāhya abhyantara vairiṇā 
SA_GK21_brkas_pu-252	varṇāśramāḥ svadharmebhyaḥ /	varṇa āśramāḥ svadharmebhyaḥ 
SA_GK21_brkas_pu-253	kiṃ vā vicalitā mayā //1.59/	kim vā vicalitāḥ mayā 
SA_GK21_brkas_pu-254	avantivardhanasamo /	avantivardhana samaḥ 
SA_GK21_brkas_pu-255	nijāhāryaguṇākaraḥ /	         
SA_GK21_brkas_pu-256	putraḥ punnarakāt trātā /	putraḥ put narakāt trātā 
SA_GK21_brkas_pu-257	kasyānyasya yathā mama //1.60/	kasya anyasya yathā mama 
SA_GK21_brkas_pu-258	athavāstām idaṃ sarvam /	athavā āstām idam sarvam 
SA_GK21_brkas_pu-259	ekenaivāsmi vardhitaḥ /	ekena eva asmi vardhitaḥ 
SA_GK21_brkas_pu-260	naravāhanadevena /	naravāhanadevena 
SA_GK21_brkas_pu-261	jāmātrā cakravartinā //1.61/	jāmātrā cakravartinā 
SA_GK21_brkas_pu-262	eka eva tu me nāsīd /	ekaḥ eva tu me na āsīt 
SA_GK21_brkas_pu-263	guṇaḥ so 'py ayam āgataḥ /	guṇaḥ saḥ u pi ayam āgataḥ 
SA_GK21_brkas_pu-264	prasādān mantrivṛṣayor /	prasādāt mantri vṛṣayoḥ 
SA_GK21_brkas_pu-265	yat tapovanasevanam //1.62/	yat tapaḥ vana sevanam 
SA_GK21_brkas_pu-266	iti niṣkampasaṃkalpaś /	iti niṣkampa saṃkalpaḥ 
SA_GK21_brkas_pu-267	codayām āsa mantriṇau /	codayām āsa mantriṇau 
SA_GK21_brkas_pu-268	sasiṃhāsanam āsthānaṃ /	sa siṃhāsanam āsthānam 
SA_GK21_brkas_pu-269	maṇḍape dīyatām iti //1.63/	maṇḍape dīyatām iti 
SA_GK21_brkas_pu-270	tayos tu gatayoḥ keśān /	tayoḥ tu gatayoḥ keśān 
SA_GK21_brkas_pu-271	vāpayitvā savalkalaḥ /	vāpayitvā sa valkalaḥ 
SA_GK21_brkas_pu-272	kamaṇḍalusanāthaś ca /	kamaṇḍalu sanāthaḥ ca 
SA_GK21_brkas_pu-273	bhūpālo niryayau gṛhāt //1.64/	bhūpālaḥ niryayau gṛhāt 
