segmentnr	original	analyzed
SA_GV01_rv_hn05u-26	RV_5,002.01c anīkam asya na minaj janāsaḥ puraḥ paśyanti nihitam aratau //	anīkam asya na minat janāsaḥ puras paśyanti nihitam aratau 
SA_GV01_rv_hn05u-27	RV_5,002.02a kam etaṃ tvaṃ yuvate kumāram peṣī bibharṣi mahiṣī jajāna /	kam etam tvam yuvate kumāram peṣī bibharṣi mahiṣī jajāna 
SA_GV01_rv_hn05u-28	RV_5,002.02c pūrvīr hi garbhaḥ śarado vavardhāpaśyaṃ jātaṃ yad asūta mātā //	pūrvīḥ hi garbhaḥ śaradaḥ vavardha apaśyam jātam yat asūta mātā 
SA_GV01_rv_hn05u-29	RV_5,002.03a hiraṇyadantaṃ śucivarṇam ārāt kṣetrād apaśyam āyudhā mimānam /	hiraṇya dantam śuci varṇam ārāt kṣetrāt apaśyam āyudhā mimānam 
SA_GV01_rv_hn05u-30	RV_5,002.03c dadāno asmā amṛtaṃ vipṛkvat kim mām anindrāḥ kṛṇavann anukthāḥ //	dadānaḥ asmai amṛtam vipṛkvat kim mām an indrāḥ kṛṇavan an ukthāḥ 
SA_GV01_rv_hn05u-31	RV_5,002.04a kṣetrād apaśyaṃ sanutaś carantaṃ sumad yūthaṃ na puru śobhamānam /	kṣetrāt apaśyam sanutas carantam sumat yūtham na puru śobhamānam 
SA_GV01_rv_hn05u-32	RV_5,002.04c na tā agṛbhrann ajaniṣṭa hi ṣaḥ paliknīr id yuvatayo bhavanti //	na tāḥ agṛbhran ajaniṣṭa hi saḥ paliknīḥ id yuvatayaḥ bhavanti 
SA_GV01_rv_hn05u-33	RV_5,002.05a ke me maryakaṃ vi yavanta gobhir na yeṣāṃ gopā araṇaś cid āsa /	ke me maryakam vi yavanta gobhiḥ na yeṣām gopāḥ araṇaḥ cit āsa 
SA_GV01_rv_hn05u-34	RV_5,002.05c ya īṃ jagṛbhur ava te sṛjantv ājāti paśva upa naś cikitvān //	ye īm jagṛbhuḥ ava te sṛjantu ājāti paśve upa naḥ cikitvān 
SA_GV01_rv_hn05u-35	RV_5,002.06a vasāṃ rājānaṃ vasatiṃ janānām arātayo ni dadhur martyeṣu /	vasām rājānam vasatim janānām arātayaḥ ni dadhuḥ martyeṣu 
SA_GV01_rv_hn05u-36	RV_5,002.06c brahmāṇy atrer ava taṃ sṛjantu ninditāro nindyāso bhavantu //	brahmāṇi atreḥ ava tam sṛjantu ninditāraḥ nindyāsaḥ bhavantu 
SA_GV01_rv_hn05u-37	RV_5,002.07a śunaś cic chepaṃ niditaṃ sahasrād yūpād amuñco aśamiṣṭa hi ṣaḥ /	śunaḥ cit śepam niditam sahasrāt yūpāt amuñcaḥ aśamiṣṭa hi saḥ 
SA_GV01_rv_hn05u-38	RV_5,002.07c evāsmad agne vi mumugdhi pāśān hotaś cikitva iha tū niṣadya //	eva asmat agne vi mumugdhi pāśān hotar cikitvaḥ iha tu niṣadya 
SA_GV01_rv_hn05u-39	RV_5,002.08a hṛṇīyamāno apa hi mad aiyeḥ pra me devānāṃ vratapā uvāca /	hṛṇīyamānaḥ apa hi mat aiyeḥ pra me devānām vrata pāḥ uvāca 
SA_GV01_rv_hn05u-40	RV_5,002.08c indro vidvāṃ anu hi tvā cacakṣa tenāham agne anuśiṣṭa āgām //	indraḥ vidvān anu hi tvā cacakṣa tena aham agne anuśiṣṭaḥ āgām 
SA_GV01_rv_hn05u-41	RV_5,002.09a vi jyotiṣā bṛhatā bhāty agnir āvir viśvāni kṛṇute mahitvā /	vi jyotiṣā bṛhatā bhāti agniḥ āvis viśvāni kṛṇute mahitvā 
SA_GV01_rv_hn05u-42	RV_5,002.09c prādevīr māyāḥ sahate durevāḥ śiśīte śṛṅge rakṣase vinikṣe //	pra adevīḥ māyāḥ sahate durevāḥ śiśīte śṛṅge rakṣase vinikṣe 
SA_GV01_rv_hn05u-43	RV_5,002.10a uta svānāso divi ṣantv agnes tigmāyudhā rakṣase hantavā u /	uta svānāsaḥ divi ṣantu agneḥ tigma āyudhāḥ rakṣase hantavai u 
SA_GV01_rv_hn05u-44	RV_5,002.10c made cid asya pra rujanti bhāmā na varante paribādho adevīḥ //	made cit asya pra rujanti bhāmāḥ na varante paribādhaḥ adevīḥ 
SA_GV01_rv_hn05u-45	RV_5,002.11a etaṃ te stomaṃ tuvijāta vipro rathaṃ na dhīraḥ svapā atakṣam /	etam te stomam tuvi jāta vipraḥ ratham na dhīraḥ su apāḥ atakṣam 
SA_GV01_rv_hn05u-46	RV_5,002.11c yadīd agne prati tvaṃ deva haryāḥ svarvatīr apa enā jayema //	yadi id agne prati tvam deva haryāḥ svarvatīḥ apaḥ enāḥ jayema 
SA_GV01_rv_hn05u-47	RV_5,002.12a tuvigrīvo vṛṣabho vāvṛdhāno 'śatrv aryaḥ sam ajāti vedaḥ /	tuvi grīvaḥ vṛṣabhaḥ vāvṛdhānaḥ śatru aryaḥ sam ajāti vedaḥ 
SA_GV01_rv_hn05u-48	RV_5,002.12c itīmam agnim amṛtā avocan barhiṣmate manave śarma yaṃsad dhaviṣmate manave śarma yaṃsat //	iti imam agnim amṛtāḥ avocan barhiṣmate manave śarma yaṃsat haviṣmate manave śarma yaṃsat 
SA_GV01_rv_hn05u-49	RV_5,003.01a tvam agne varuṇo jāyase yat tvam mitro bhavasi yat samiddhaḥ /	tvam agne varuṇaḥ jāyase yat tvam mitraḥ bhavasi yat samiddhaḥ 
SA_GV01_rv_hn05u-50	RV_5,003.01c tve viśve sahasas putra devās tvam indro dāśuṣe martyāya //	tve viśve sahasas putra devāḥ tvam indraḥ dāśuṣe martyāya 
SA_GV01_rv_hn05u-51	RV_5,003.02a tvam aryamā bhavasi yat kanīnāṃ nāma svadhāvan guhyam bibharṣi /	tvam aryamā bhavasi yat kanīnām nāma svadhāvan guhyam bibharṣi 
SA_GV01_rv_hn05u-52	RV_5,003.02c añjanti mitraṃ sudhitaṃ na gobhir yad dampatī samanasā kṛṇoṣi //	añjanti mitram sudhitam na gobhiḥ yat dampatī samanasā kṛṇoṣi 
SA_GV01_rv_hn05u-53	RV_5,003.03a tava śriye maruto marjayanta rudra yat te janima cāru citram /	tava śriye marutaḥ marjayanta rudra yat te janima cāru citram 
SA_GV01_rv_hn05u-54	RV_5,003.03c padaṃ yad viṣṇor upamaṃ nidhāyi tena pāsi guhyaṃ nāma gonām //	padam yat viṣṇoḥ upamam nidhāyi tena pāsi guhyam nāma gonām 
SA_GV01_rv_hn05u-55	RV_5,003.04a tava śriyā sudṛśo deva devāḥ purū dadhānā amṛtaṃ sapanta /	tava śriyā sudṛśaḥ deva devāḥ purū dadhānāḥ amṛtam sapanta 
SA_GV01_rv_hn05u-56	RV_5,003.04c hotāram agnim manuṣo ni ṣedur daśasyanta uśijaḥ śaṃsam āyoḥ //	hotāram agnim manuṣaḥ ni ṣeduḥ daśasyantaḥ uśijaḥ śaṃsam āyoḥ 
SA_GV01_rv_hn05u-57	RV_5,003.05a na tvad dhotā pūrvo agne yajīyān na kāvyaiḥ paro asti svadhāvaḥ /	na tvat hotā pūrvaḥ agne yajīyān na kāvyaiḥ paraḥ asti svadhāvas 
SA_GV01_rv_hn05u-58	RV_5,003.05c viśaś ca yasyā atithir bhavāsi sa yajñena vanavad deva martān //	viśaḥ ca yasyāḥ atithiḥ bhavāsi sa yajñena vanavat deva martān 
SA_GV01_rv_hn05u-59	RV_5,003.06a vayam agne vanuyāma tvotā vasūyavo haviṣā budhyamānāḥ /	vayam agne vanuyāma tvotāḥ vasūyavaḥ haviṣā budhyamānāḥ 
SA_GV01_rv_hn05u-60	RV_5,003.06c vayaṃ samarye vidatheṣv ahnāṃ vayaṃ rāyā sahasas putra martān //	vayam samarye vidatheṣu ahnām vayam rāyā sahasas putra martān 
SA_GV01_rv_hn05u-61	RV_5,003.07a yo na āgo abhy eno bharāty adhīd agham aghaśaṃse dadhāta /	yaḥ naḥ āgaḥ abhī enaḥ bharāti adhi id agham agha śaṃse dadhāta 
SA_GV01_rv_hn05u-62	RV_5,003.07c jahī cikitvo abhiśastim etām agne yo no marcayati dvayena //	jahi cikitvaḥ abhiśastim etām agne yaḥ naḥ marcayati dvayena 
SA_GV01_rv_hn05u-63	RV_5,003.08a tvām asyā vyuṣi deva pūrve dūtaṃ kṛṇvānā ayajanta havyaiḥ /	tvām asyāḥ vyuṣi deva pūrve dūtam kṛṇvānāḥ ayajanta havyaiḥ 
SA_GV01_rv_hn05u-64	RV_5,003.08c saṃsthe yad agna īyase rayīṇāṃ devo martair vasubhir idhyamānaḥ //	saṃsthe yat agne īyase rayīṇām devaḥ martaiḥ vasubhiḥ idhyamānaḥ 
SA_GV01_rv_hn05u-65	RV_5,003.09a ava spṛdhi pitaraṃ yodhi vidvān putro yas te sahasaḥ sūna ūhe /	ava spṛdhi pitaram yodhi vidvān putraḥ yaḥ te sahasaḥ sūno ūhe 
SA_GV01_rv_hn05u-66	RV_5,003.09c kadā cikitvo abhi cakṣase no 'gne kadāṃ ṛtacid yātayāse //	kadā cikitvaḥ abhi cakṣase naḥ gne ṛta cit yātayāse 
SA_GV01_rv_hn05u-67	RV_5,003.10a bhūri nāma vandamāno dadhāti pitā vaso yadi taj joṣayāse /	bhūri nāma vandamānaḥ dadhāti pitā vaso yadi tat joṣayāse 
SA_GV01_rv_hn05u-68	RV_5,003.10c kuvid devasya sahasā cakānaḥ sumnam agnir vanate vāvṛdhānaḥ //	kuvid devasya sahasā cakānaḥ sumnam agniḥ vanate vāvṛdhānaḥ 
SA_GV01_rv_hn05u-69	RV_5,003.11a tvam aṅga jaritāraṃ yaviṣṭha viśvāny agne duritāti parṣi /	tvam aṅga jaritāram yaviṣṭha viśvāni agne duritā ati parṣi 
SA_GV01_rv_hn05u-70	RV_5,003.11c stenā adṛśran ripavo janāso 'jñātaketā vṛjinā abhūvan //	stenāḥ adṛśran ripavaḥ janāsaḥ jñāta ketā vṛjināḥ abhūvan 
SA_GV01_rv_hn05u-71	RV_5,003.12a ime yāmāsas tvadrig abhūvan vasave vā tad id āgo avāci /	ime yāmāsaḥ tvadrik abhūvan vasave vā tat id āgaḥ avāci 
SA_GV01_rv_hn05u-72	RV_5,003.12c nāhāyam agnir abhiśastaye no na rīṣate vāvṛdhānaḥ parā dāt //	na aha ayam agniḥ abhiśastaye naḥ na rīṣate vāvṛdhānaḥ parā dāt 
SA_GV01_rv_hn05u-73	RV_5,004.01a tvām agne vasupatiṃ vasūnām abhi pra mande adhvareṣu rājan /	tvām agne vasu patim vasūnām abhi pra mande adhvareṣu rājan 
SA_GV01_rv_hn05u-74	RV_5,004.01c tvayā vājaṃ vājayanto jayemābhi ṣyāma pṛtsutīr martyānām //	tvayā vājam vājayantaḥ jayema abhi syāma pṛtsutīḥ martyānām 
SA_GV01_rv_hn05u-75	RV_5,004.02a havyavāḷ agnir ajaraḥ pitā no vibhur vibhāvā sudṛśīko asme /	havyavāṭ agniḥ ajaraḥ pitā naḥ vibhuḥ vibhāvā su dṛśīkaḥ asme 
SA_GV01_rv_hn05u-76	RV_5,004.02c sugārhapatyāḥ sam iṣo didīhy asmadryak sam mimīhi śravāṃsi //	su gārhapatyāḥ sam iṣaḥ didīhi asmadryak sam mimīhi śravāṃsi 
SA_GV01_rv_hn05u-77	RV_5,004.03a viśāṃ kaviṃ viśpatim mānuṣīṇāṃ śucim pāvakaṃ ghṛtapṛṣṭham agnim /	viśām kavim viśpatim mānuṣīṇām śucim pāvakam ghṛta pṛṣṭham agnim 
SA_GV01_rv_hn05u-78	RV_5,004.03c ni hotāraṃ viśvavidaṃ dadhidhve sa deveṣu vanate vāryāṇi //	ni hotāram viśva vidam dadhidhve sa deveṣu vanate vāryāṇi 
SA_GV01_rv_hn05u-79	RV_5,004.04a juṣasvāgna iḷayā sajoṣā yatamāno raśmibhiḥ sūryasya /	juṣasva agne iḷayā sajoṣāḥ yatamānaḥ raśmibhiḥ sūryasya 
SA_GV01_rv_hn05u-80	RV_5,004.04c juṣasva naḥ samidhaṃ jātaveda ā ca devān haviradyāya vakṣi //	juṣasva naḥ samidham jātavedaḥ ā ca devān haviḥ adyāya vakṣi 
SA_GV01_rv_hn05u-81	RV_5,004.05a juṣṭo damūnā atithir duroṇa imaṃ no yajñam upa yāhi vidvān /	juṣṭaḥ damūnāḥ atithiḥ duroṇe imam naḥ yajñam upa yāhi vidvān 
SA_GV01_rv_hn05u-82	RV_5,004.05c viśvā agne abhiyujo vihatyā śatrūyatām ā bharā bhojanāni //	viśvāḥ agne abhiyujaḥ vihatya ā śatrūyatām ā bhara bhojanāni 
SA_GV01_rv_hn05u-83	RV_5,004.06a vadhena dasyum pra hi cātayasva vayaḥ kṛṇvānas tanve svāyai /	vadhena dasyum pra hi cātayasva vayaḥ kṛṇvānaḥ tanve svāyai 
SA_GV01_rv_hn05u-84	RV_5,004.06c piparṣi yat sahasas putra devānt so agne pāhi nṛtama vāje asmān //	piparṣi yat sahasas putra devān saḥ agne pāhi nṛtama vāje asmān 
SA_GV01_rv_hn05u-85	RV_5,004.07a vayaṃ te agna ukthair vidhema vayaṃ havyaiḥ pāvaka bhadraśoce /	vayam te agne ukthaiḥ vidhema vayam havyaiḥ pāvaka bhadra śoce 
SA_GV01_rv_hn05u-86	RV_5,004.07c asme rayiṃ viśvavāraṃ sam invāsme viśvāni draviṇāni dhehi //	asme rayim viśva vāram sam inva asme viśvāni draviṇāni dhehi 
SA_GV01_rv_hn05u-87	RV_5,004.08a asmākam agne adhvaraṃ juṣasva sahasaḥ sūno triṣadhastha havyam /	asmākam agne adhvaram juṣasva sahasaḥ sūno triṣadhastha havyam 
SA_GV01_rv_hn05u-88	RV_5,004.08c vayaṃ deveṣu sukṛtaḥ syāma śarmaṇā nas trivarūthena pāhi //	vayam deveṣu su kṛtaḥ syāma śarmaṇā naḥ tri varūthena pāhi 
SA_GV01_rv_hn05u-89	RV_5,004.09a viśvāni no durgahā jātavedaḥ sindhuṃ na nāvā duritāti parṣi /	viśvāni naḥ durgahā jātavedaḥ sindhum na nāvā duritā ati parṣi 
SA_GV01_rv_hn05u-90	RV_5,004.09c agne atrivan namasā gṛṇāno 'smākam bodhy avitā tanūnām //	agne atri vat namasā gṛṇānaḥ smākam bodhi avitā tanūnām 
SA_GV01_rv_hn05u-91	RV_5,004.10a yas tvā hṛdā kīriṇā manyamāno 'martyam martyo johavīmi /	yaḥ tvā hṛdā kīriṇā manyamānaḥ martyam martyaḥ johavīmi 
SA_GV01_rv_hn05u-92	RV_5,004.10c jātavedo yaśo asmāsu dhehi prajābhir agne amṛtatvam aśyām //	jātavedaḥ yaśaḥ asmāsu dhehi prajābhiḥ agne amṛta tvam aśyām 
SA_GV01_rv_hn05u-93	RV_5,004.11a yasmai tvaṃ sukṛte jātaveda u lokam agne kṛṇavaḥ syonam /	yasmai tvam su kṛte jātavedaḥ u lokam agne kṛṇavaḥ syonam 
SA_GV01_rv_hn05u-94	RV_5,004.11c aśvinaṃ sa putriṇaṃ vīravantaṃ gomantaṃ rayiṃ naśate svasti //	aśvinam sa putriṇam vīravantam gomantam rayim naśate svasti 
SA_GV01_rv_hn05u-95	RV_5,005.01a susamiddhāya śociṣe ghṛtaṃ tīvraṃ juhotana /	su samiddhāya śociṣe ghṛtam tīvram juhotana 
SA_GV01_rv_hn05u-96	RV_5,005.01c agnaye jātavedase //	agnaye jātavedase 
SA_GV01_rv_hn05u-97	RV_5,005.02a narāśaṃsaḥ suṣūdatīmaṃ yajñam adābhyaḥ /	narāśaṃsaḥ suṣūdati imam yajñam adābhyaḥ 
SA_GV01_rv_hn05u-98	RV_5,005.02c kavir hi madhuhastyaḥ //	kaviḥ hi madhu hastyaḥ 
SA_GV01_rv_hn05u-99	RV_5,005.03a īḷito agna ā vahendraṃ citram iha priyam /	īḍitaḥ agne ā vaha indram citram iha priyam 
SA_GV01_rv_hn05u-100	RV_5,005.03c sukhai rathebhir ūtaye //	sukhaiḥ rathebhiḥ ūtaye 
SA_GV01_rv_hn05u-101	RV_5,005.04a ūrṇamradā vi prathasvābhy arkā anūṣata /	ūrṇamradāḥ vi prathasva abhi arkāḥ anūṣata 
SA_GV01_rv_hn05u-102	RV_5,005.04c bhavā naḥ śubhra sātaye //	bhavā naḥ śubhra sātaye 
SA_GV01_rv_hn05u-103	RV_5,005.05a devīr dvāro vi śrayadhvaṃ suprāyaṇā na ūtaye /	devīḥ dvāraḥ vi śrayadhvam su prāyaṇāḥ naḥ ūtaye 
SA_GV01_rv_hn05u-104	RV_5,005.05c pra-pra yajñam pṛṇītana //	pra pra yajñam pṛṇītana 
SA_GV01_rv_hn05u-105	RV_5,005.06a supratīke vayovṛdhā yahvī ṛtasya mātarā /	su pratīke vayaḥ vṛdhā yahvī ṛtasya mātarā 
SA_GV01_rv_hn05u-106	RV_5,005.06c doṣām uṣāsam īmahe //	doṣām uṣāsam īmahe 
SA_GV01_rv_hn05u-107	RV_5,005.07a vātasya patmann īḷitā daivyā hotārā manuṣaḥ /	vātasya patman īḍitā daivyā hotārā manuṣaḥ 
SA_GV01_rv_hn05u-108	RV_5,005.07c imaṃ no yajñam ā gatam //	imam naḥ yajñam ā gatam 
SA_GV01_rv_hn05u-109	RV_5,005.08a iḷā sarasvatī mahī tisro devīr mayobhuvaḥ /	iḷā sarasvatī mahī tisraḥ devīḥ mayobhuvaḥ 
SA_GV01_rv_hn05u-110	RV_5,005.08b barhiḥ sīdantv asridhaḥ //	barhiḥ sīdantu asridhaḥ 
SA_GV01_rv_hn05u-111	RV_5,005.09a śivas tvaṣṭar ihā gahi vibhuḥ poṣa uta tmanā /	śivaḥ tvaṣṭar iha ā gahi vibhuḥ poṣaḥ uta tmanā 
SA_GV01_rv_hn05u-112	RV_5,005.09c yajñe-yajñe na ud ava //	yajñeyajñe naḥ ud ava 
SA_GV01_rv_hn05u-113	RV_5,005.10a yatra vettha vanaspate devānāṃ guhyā nāmāni /	yatra vettha vanaspate devānām guhyā nāmāni 
SA_GV01_rv_hn05u-114	RV_5,005.10c tatra havyāni gāmaya //	tatra havyāni gāmaya 
SA_GV01_rv_hn05u-115	RV_5,005.11a svāhāgnaye varuṇāya svāhendrāya marudbhyaḥ /	svāhā agnaye varuṇāya svāhā indrāya marudbhyaḥ 
SA_GV01_rv_hn05u-116	RV_5,005.11c svāhā devebhyo haviḥ //	svāhā devebhyaḥ haviḥ 
SA_GV01_rv_hn05u-117	RV_5,006.01a agniṃ tam manye yo vasur astaṃ yaṃ yanti dhenavaḥ /	agnim tam manye yaḥ vasuḥ astam yam yanti dhenavaḥ 
SA_GV01_rv_hn05u-118	RV_5,006.01c astam arvanta āśavo 'staṃ nityāso vājina iṣaṃ stotṛbhya ā bhara //	astam arvantaḥ āśavaḥ stam nityāsaḥ vājinaḥ iṣam stotṛbhyaḥ ā bhara 
SA_GV01_rv_hn05u-119	RV_5,006.02a so agnir yo vasur gṛṇe saṃ yam āyanti dhenavaḥ /	saḥ agniḥ yaḥ vasuḥ gṛṇe sam yam āyanti dhenavaḥ 
SA_GV01_rv_hn05u-120	RV_5,006.02c sam arvanto raghudruvaḥ saṃ sujātāsaḥ sūraya iṣaṃ stotṛbhya ā bhara //	sam arvantaḥ raghudruvaḥ sam su jātāsaḥ sūrayaḥ iṣam stotṛbhyaḥ ā bhara 
SA_GV01_rv_hn05u-121	RV_5,006.03a agnir hi vājinaṃ viśe dadāti viśvacarṣaṇiḥ /	agniḥ hi vājinam viśe dadāti viśvacarṣaṇiḥ 
SA_GV01_rv_hn05u-122	RV_5,006.03c agnī rāye svābhuvaṃ sa prīto yāti vāryam iṣaṃ stotṛbhya ā bhara //	agniḥ rāye su ābhuvam sa prītaḥ yāti vāryam iṣam stotṛbhyaḥ ā bhara 
SA_GV01_rv_hn05u-123	RV_5,006.04a ā te agna idhīmahi dyumantaṃ devājaram /	ā te agne idhīmahi dyumantam deva ajaram 
SA_GV01_rv_hn05u-124	RV_5,006.04c yad dha syā te panīyasī samid dīdayati dyavīṣaṃ stotṛbhya ā bhara //	yat ha syā te panīyasī samidh dīdayati dyavi iṣam stotṛbhyaḥ ā bhara 
SA_GV01_rv_hn05u-125	RV_5,006.05a ā te agna ṛcā haviḥ śukrasya śociṣas pate /	ā te agne ṛcā haviḥ śukrasya śociṣaḥ pate 
SA_GV01_rv_hn05u-126	RV_5,006.05c suścandra dasma viśpate havyavāṭ tubhyaṃ hūyata iṣaṃ stotṛbhya ā bhara //	su ścandra dasma viśpate havyavāṭ tubhyam hūyate iṣam stotṛbhyaḥ ā bhara 
SA_GV01_rv_hn05u-127	RV_5,006.06a pro tye agnayo 'gniṣu viśvam puṣyanti vāryam /	pra u tye agnayaḥ gniṣu viśvam puṣyanti vāryam 
SA_GV01_rv_hn05u-128	RV_5,006.06c te hinvire ta invire ta iṣaṇyanty ānuṣag iṣaṃ stotṛbhya ā bhara //	te hinvire te invire te iṣaṇyanti ānuṣak iṣam stotṛbhyaḥ ā bhara 
SA_GV01_rv_hn05u-129	RV_5,006.07a tava tye agne arcayo mahi vrādhanta vājinaḥ /	tava tye agne arcayaḥ mahi vrādhanta vājinaḥ 
SA_GV01_rv_hn05u-130	RV_5,006.07c ye patvabhiḥ śaphānāṃ vrajā bhuranta gonām iṣaṃ stotṛbhya ā bhara //	ye patvabhiḥ śaphānām vrajāḥ bhuranta gonām iṣam stotṛbhyaḥ ā bhara 
SA_GV01_rv_hn05u-131	RV_5,006.08a navā no agna ā bhara stotṛbhyaḥ sukṣitīr iṣaḥ /	navāḥ naḥ agne ā bhara stotṛbhyaḥ su kṣitīḥ iṣaḥ 
SA_GV01_rv_hn05u-132	RV_5,006.08c te syāma ya ānṛcus tvādūtāso dame-dama iṣaṃ stotṛbhya ā bhara //	te syāma ye ānṛcuḥ tvādūtāsaḥ damedame iṣam stotṛbhyaḥ ā bhara 
SA_GV01_rv_hn05u-133	RV_5,006.09a ubhe suścandra sarpiṣo darvī śrīṇīṣa āsani /	ubhe su ścandra sarpiṣaḥ darvī śrīṇīṣe āsani 
