segmentnr	original	analyzed
SA_GV01_rvpp_06u-57	dadhire /	dadhire 
SA_GV01_rvpp_06u-58	yajñiyāni /	yajñiyāni 
SA_GV01_rvpp_06u-59	bhadrāyām / te /	bhadrāyām te 
SA_GV01_rvpp_06u-60	raṇayanta / sam-dṛṣṭau // RV_6,1.4 //	raṇayanta samdṛṣṭau 
SA_GV01_rvpp_06u-61	tvām / vardhanti /	tvām vardhanti 
SA_GV01_rvpp_06u-62	kṣitayaḥ /	kṣitayaḥ 
SA_GV01_rvpp_06u-63	pṛthivyām /	pṛthivyām 
SA_GV01_rvpp_06u-64	tvām /	tvām 
SA_GV01_rvpp_06u-65	rāyaḥ /	rāyaḥ 
SA_GV01_rvpp_06u-66	ubhayāsaḥ /	ubhayāsaḥ 
SA_GV01_rvpp_06u-67	janānām /	janānām 
SA_GV01_rvpp_06u-68	tvam /	tvam 
SA_GV01_rvpp_06u-69	trātā /	trātā 
SA_GV01_rvpp_06u-70	taraṇe /	taraṇe 
SA_GV01_rvpp_06u-71	cetyaḥ /	cetyaḥ 
SA_GV01_rvpp_06u-72	bhūḥ /	bhūḥ 
SA_GV01_rvpp_06u-73	pitā /	pitā 
SA_GV01_rvpp_06u-74	mātā /	mātā 
SA_GV01_rvpp_06u-75	sadam /	sadam 
SA_GV01_rvpp_06u-76	it / mānuṣāṇām // RV_6,1.5 // //35//.	i t mānuṣāṇām 
SA_GV01_rvpp_06u-77	saparyeṇyaḥ /	saparyeṇyaḥ 
SA_GV01_rvpp_06u-78	saḥ /	saḥ 
SA_GV01_rvpp_06u-79	priyaḥ /	priyaḥ 
SA_GV01_rvpp_06u-80	vikṣu /	vikṣu 
SA_GV01_rvpp_06u-81	agniḥ /	agniḥ 
SA_GV01_rvpp_06u-82	hotā /	hotā 
SA_GV01_rvpp_06u-83	mandraḥ / ni /	mandraḥ ni 
SA_GV01_rvpp_06u-84	sisāda /	sisāda 
SA_GV01_rvpp_06u-85	yajīyān /	yajīyān 
SA_GV01_rvpp_06u-86	tam /	tam 
SA_GV01_rvpp_06u-87	tvā /	tvā 
SA_GV01_rvpp_06u-88	vayam /	vayam 
SA_GV01_rvpp_06u-89	dame / ā /	dame ā 
SA_GV01_rvpp_06u-90	dīdi-vāṃsam /	dīdivāṃsam 
SA_GV01_rvpp_06u-91	upa /	upa 
SA_GV01_rvpp_06u-92	jñu-bādhaḥ /	jñu bādhaḥ 
SA_GV01_rvpp_06u-93	namasā / sadema // RV_6,1.6 //	namasā sadema 
SA_GV01_rvpp_06u-94	tvam / tvā / vayam /	tvam tvā vayam 
SA_GV01_rvpp_06u-95	su-dhyaḥ /	sudhyaḥ 
SA_GV01_rvpp_06u-96	navyam /	navyam 
SA_GV01_rvpp_06u-97	agne /	agne 
SA_GV01_rvpp_06u-98	sumna-yavaḥ /	sumnayavaḥ 
SA_GV01_rvpp_06u-99	īmahe /	īmahe 
SA_GV01_rvpp_06u-100	deva-yantaḥ /	devayantaḥ 
SA_GV01_rvpp_06u-101	tvam /	tvam 
SA_GV01_rvpp_06u-102	viśaḥ /	viśaḥ 
SA_GV01_rvpp_06u-103	anayaḥ /	anayaḥ 
SA_GV01_rvpp_06u-104	dīdyānaḥ /	dīdyānaḥ 
SA_GV01_rvpp_06u-105	divaḥ /	divaḥ 
SA_GV01_rvpp_06u-106	agne /	agne 
SA_GV01_rvpp_06u-107	bṛhatā / rocanena // RV_6,1.7 //	bṛhatā rocanena 
SA_GV01_rvpp_06u-108	viśām / kavim /	viśām kavim 
SA_GV01_rvpp_06u-109	viśpatim /	viśpatim 
SA_GV01_rvpp_06u-110	śaśvatīnām /	śaśvatīnām 
SA_GV01_rvpp_06u-111	ni-tośanam /	nitośanam 
SA_GV01_rvpp_06u-112	vṛṣabham /	vṛṣabham 
SA_GV01_rvpp_06u-113	carṣaṇīnām /	carṣaṇīnām 
SA_GV01_rvpp_06u-114	preti-iṣaṇim /	preti iṣaṇim 
SA_GV01_rvpp_06u-115	iṣayantam /	iṣayantam 
SA_GV01_rvpp_06u-116	pāvakam /	pāvakam 
SA_GV01_rvpp_06u-117	rājantam /	rājantam 
SA_GV01_rvpp_06u-118	agnim /	agnim 
SA_GV01_rvpp_06u-119	yajatam / rayīṇām // RV_6,1.8 //	yajatam rayīṇām 
SA_GV01_rvpp_06u-120	saḥ / agne / īje /	saḥ agne īje 
SA_GV01_rvpp_06u-121	śaśame / ca /	śaśame ca 
SA_GV01_rvpp_06u-122	martaḥ /	martaḥ 
SA_GV01_rvpp_06u-123	yaḥ / te /	yaḥ te 
SA_GV01_rvpp_06u-124	ānaṭ /	ānaṭ 
SA_GV01_rvpp_06u-125	sam-idhā /	samidhā 
SA_GV01_rvpp_06u-126	havya-dātim /	havya dātim 
SA_GV01_rvpp_06u-127	yaḥ /	yaḥ 
SA_GV01_rvpp_06u-128	āhutim /	āhutim 
SA_GV01_rvpp_06u-129	pari /	pari 
SA_GV01_rvpp_06u-130	veda /	veda 
SA_GV01_rvpp_06u-131	namaḥ-bhiḥ /	namaḥbhiḥ 
SA_GV01_rvpp_06u-132	viśvā / it /	viśvā id 
SA_GV01_rvpp_06u-133	saḥ /	saḥ 
SA_GV01_rvpp_06u-134	vāmā /	vāmā 
SA_GV01_rvpp_06u-135	dadhate / tvāūtaḥ // RV_6,1.9 //	dadhate tvāūtaḥ 
SA_GV01_rvpp_06u-136	asmsi / oṃ iti / te /	asmsi om iti te 
SA_GV01_rvpp_06u-137	mahi /	mahi 
SA_GV01_rvpp_06u-138	mahe /	mahe 
SA_GV01_rvpp_06u-139	vidhema /	vidhema 
SA_GV01_rvpp_06u-140	namaḥ-bhiḥ /	namaḥbhiḥ 
SA_GV01_rvpp_06u-141	agne /	agne 
SA_GV01_rvpp_06u-142	sam-idhā /	samidhā 
SA_GV01_rvpp_06u-143	uta /	uta 
SA_GV01_rvpp_06u-144	havyaiḥ /	havyaiḥ 
SA_GV01_rvpp_06u-145	vedī /	vedī 
SA_GV01_rvpp_06u-146	sūno iti /	sūno iti 
SA_GV01_rvpp_06u-147	sahasaḥ /	sahasaḥ 
SA_GV01_rvpp_06u-148	gīḥ-bhiḥ /	gīḥbhiḥ 
SA_GV01_rvpp_06u-149	ukthaiḥ / ā / te /	ukthaiḥ ā te 
SA_GV01_rvpp_06u-150	bhadrāyām /	bhadrāyām 
SA_GV01_rvpp_06u-151	su-matau / yātema // RV_6,1.10 //	sumatau yātema 
SA_GV01_rvpp_06u-152	ā / yaḥ / tatantha /	ā yaḥ tatantha 
SA_GV01_rvpp_06u-153	rodasī iti / vi /	rodasī iti vi 
SA_GV01_rvpp_06u-154	bhāsā /	bhāsā 
SA_GV01_rvpp_06u-155	śravaḥ-bhiḥ / ca /	śravaḥbhiḥ ca 
SA_GV01_rvpp_06u-156	śravasyaḥ /	śravasyaḥ 
SA_GV01_rvpp_06u-157	tarutraḥ /	tarutraḥ 
SA_GV01_rvpp_06u-158	bṛhat-bhiḥ /	bṛhatbhiḥ 
SA_GV01_rvpp_06u-159	vājaiḥ /	vājaiḥ 
SA_GV01_rvpp_06u-160	sthavirebhiḥ /	sthavirebhiḥ 
SA_GV01_rvpp_06u-161	asme iti /	asme iti 
SA_GV01_rvpp_06u-162	revat-bhiḥ /	revatbhiḥ 
SA_GV01_rvpp_06u-163	agne /	agne 
SA_GV01_rvpp_06u-164	vi-taram /	vitaram 
SA_GV01_rvpp_06u-165	vi / bhāhi // RV_6,1.11 //	vi bhāhi 
SA_GV01_rvpp_06u-166	nṛ-vat / vaso iti /	nṛvat vaso iti 
SA_GV01_rvpp_06u-167	sadam / it /	sadam i t 
SA_GV01_rvpp_06u-168	dhehi /	dhehi 
SA_GV01_rvpp_06u-169	asme iti /	asme iti 
SA_GV01_rvpp_06u-170	bhūri /	bhūri 
SA_GV01_rvpp_06u-171	tokāya /	tokāya 
SA_GV01_rvpp_06u-172	tanayāya /	tanayāya 
SA_GV01_rvpp_06u-173	paśvaḥ /	paśvaḥ 
SA_GV01_rvpp_06u-174	pūrvīḥ /	pūrvīḥ 
SA_GV01_rvpp_06u-175	iṣaḥ /	iṣaḥ 
SA_GV01_rvpp_06u-176	bṛhatīḥ /	bṛhatīḥ 
SA_GV01_rvpp_06u-177	āre--aghāḥ /	āreaghāḥ 
SA_GV01_rvpp_06u-178	asme iti /	asme iti 
SA_GV01_rvpp_06u-179	bhadrā /	bhadrā 
SA_GV01_rvpp_06u-180	sauśravasāni / santu // RV_6,1.12 //	sauśravasāni santu 
SA_GV01_rvpp_06u-181	purūṇi / agne /	purūṇi agne 
SA_GV01_rvpp_06u-182	purudhā /	purudhā 
SA_GV01_rvpp_06u-183	tvāyā /	tvāyā 
SA_GV01_rvpp_06u-184	vasūni /	vasūni 
SA_GV01_rvpp_06u-185	rājan /	rājan 
SA_GV01_rvpp_06u-186	vasutā / te /	vasutā te 
SA_GV01_rvpp_06u-187	aśyām /	aśyām 
SA_GV01_rvpp_06u-188	purūṇi / hi /	purūṇi hi 
SA_GV01_rvpp_06u-189	tve iti /	tve iti 
SA_GV01_rvpp_06u-190	puru-vāra /	puru vāra 
SA_GV01_rvpp_06u-191	santi /	santi 
SA_GV01_rvpp_06u-192	agne /	agne 
SA_GV01_rvpp_06u-193	vasu /	vasu 
SA_GV01_rvpp_06u-194	vidhate /	vidhate 
SA_GV01_rvpp_06u-195	rājani / tve iti // RV_6,1.13 // //36//.	rājani tve iti 
SA_GV01_rvpp_06u-196	tvam / hi / kṣaita-vat /	tvam hi kṣaitavat 
SA_GV01_rvpp_06u-197	yaśaḥ /	yaśaḥ 
SA_GV01_rvpp_06u-198	agne /	agne 
SA_GV01_rvpp_06u-199	mitraḥ / na /	mitraḥ na 
SA_GV01_rvpp_06u-200	patyase /	patyase 
SA_GV01_rvpp_06u-201	tvam /	tvam 
SA_GV01_rvpp_06u-202	vi-carṣaṇe /	vicarṣaṇe 
SA_GV01_rvpp_06u-203	śravaḥ /	śravaḥ 
SA_GV01_rvpp_06u-204	vaso iti /	vaso iti 
SA_GV01_rvpp_06u-205	puṣṭim /	puṣṭim 
SA_GV01_rvpp_06u-206	na / puṣyasi // RV_6,2.1 //	na puṣyasi 
SA_GV01_rvpp_06u-207	tvām / hi / sma /	tvām hi sma 
SA_GV01_rvpp_06u-208	carṣaṇayaḥ /	carṣaṇayaḥ 
SA_GV01_rvpp_06u-209	yajñebhiḥ /	yajñebhiḥ 
SA_GV01_rvpp_06u-210	gīḥ-bhiḥ /	gīḥbhiḥ 
SA_GV01_rvpp_06u-211	īḷate /	īḍate 
SA_GV01_rvpp_06u-212	tvām /	tvām 
SA_GV01_rvpp_06u-213	vājī /	vājī 
SA_GV01_rvpp_06u-214	yāti /	yāti 
SA_GV01_rvpp_06u-215	avṛkaḥ /	avṛkaḥ 
SA_GV01_rvpp_06u-216	rajaḥ-tūḥ /	rajaḥtūr 
SA_GV01_rvpp_06u-217	viśva-carṣaṇiḥ // RV_6,2.2 //	viśvacarṣaṇiḥ 
SA_GV01_rvpp_06u-218	sa-joṣaḥ / tvā /	sajoṣaḥ tvā 
SA_GV01_rvpp_06u-219	divaḥ /	divaḥ 
SA_GV01_rvpp_06u-220	naraḥ /	naraḥ 
SA_GV01_rvpp_06u-221	yajñasya /	yajñasya 
SA_GV01_rvpp_06u-222	ketum /	ketum 
SA_GV01_rvpp_06u-223	indhate /	indhate 
SA_GV01_rvpp_06u-224	yat / ha /	yat ha 
SA_GV01_rvpp_06u-225	sya /	sya 
SA_GV01_rvpp_06u-226	mānuṣaḥ /	mānuṣaḥ 
SA_GV01_rvpp_06u-227	janaḥ /	janaḥ 
SA_GV01_rvpp_06u-228	sumna-yuḥ /	sumnayuḥ 
SA_GV01_rvpp_06u-229	juhve / adhvare // RV_6,2.3 //	juhve adhvare 
SA_GV01_rvpp_06u-230	ṛdhat / yaḥ / te /	ṛdhat yaḥ te 
SA_GV01_rvpp_06u-231	su-dānave /	sudānave 
SA_GV01_rvpp_06u-232	dhiyā /	dhiyā 
SA_GV01_rvpp_06u-233	martaḥ /	martaḥ 
SA_GV01_rvpp_06u-234	śaśamate /	śaśamate 
SA_GV01_rvpp_06u-235	ūtī /	ūtī 
SA_GV01_rvpp_06u-236	saḥ /	saḥ 
SA_GV01_rvpp_06u-237	bṛhataḥ /	bṛhataḥ 
SA_GV01_rvpp_06u-238	divaḥ /	divaḥ 
SA_GV01_rvpp_06u-239	dviṣaḥ /	dviṣaḥ 
SA_GV01_rvpp_06u-240	aṃhaḥ /	aṃhaḥ 
SA_GV01_rvpp_06u-241	na / tarati // RV_6,2.4 //	na tarati 
SA_GV01_rvpp_06u-242	sam-idhā / yaḥ / te /	samidhā yaḥ te 
SA_GV01_rvpp_06u-243	āhutim /	āhutim 
SA_GV01_rvpp_06u-244	ni-śitim /	niśitim 
SA_GV01_rvpp_06u-245	martyaḥ /	martyaḥ 
SA_GV01_rvpp_06u-246	naśat /	naśat 
SA_GV01_rvpp_06u-247	vayāvantam /	vayāvantam 
SA_GV01_rvpp_06u-248	saḥ /	saḥ 
SA_GV01_rvpp_06u-249	puṣyati /	puṣyati 
SA_GV01_rvpp_06u-250	kṣayam /	kṣayam 
SA_GV01_rvpp_06u-251	agne /	agne 
SA_GV01_rvpp_06u-252	śata-āyuṣam // RV_6,2.5 // //1//.	śata āyuṣam 
SA_GV01_rvpp_06u-253	tveṣaḥ / te / dhūmaḥ /	tveṣaḥ te dhūmaḥ 
SA_GV01_rvpp_06u-254	ṛṇvati /	ṛṇvati 
SA_GV01_rvpp_06u-255	divi /	divi 
SA_GV01_rvpp_06u-256	san /	san 
SA_GV01_rvpp_06u-257	śukraḥ /	śukraḥ 
SA_GV01_rvpp_06u-258	ātataḥ /	ā tataḥ 
SA_GV01_rvpp_06u-259	sūraḥ / na / hi /	sūraḥ na hi 
SA_GV01_rvpp_06u-260	dyutā /	dyutā 
SA_GV01_rvpp_06u-261	tvam /	tvam 
SA_GV01_rvpp_06u-262	kṛpā /	kṛpā 
SA_GV01_rvpp_06u-263	pāvaka / rocase // RV_6,2.6 //	pāvaka rocase 
SA_GV01_rvpp_06u-264	adha / hi / vikṣu /	adha hi vikṣu 
SA_GV01_rvpp_06u-265	īḍyaḥ /	īḍyaḥ 
SA_GV01_rvpp_06u-266	asi /	asi 
SA_GV01_rvpp_06u-267	priyaḥ /	priyaḥ 
SA_GV01_rvpp_06u-268	naḥ /	naḥ 
SA_GV01_rvpp_06u-269	atithiḥ /	atithiḥ 
SA_GV01_rvpp_06u-270	raṇvaḥ /	raṇvaḥ 
SA_GV01_rvpp_06u-271	puri-iva /	puri iva 
SA_GV01_rvpp_06u-272	jūyarḥ /	jūyarḥ 
SA_GV01_rvpp_06u-273	sūnuḥ / na /	sūnuḥ na 
SA_GV01_rvpp_06u-274	trayayāyyaḥ // RV_6,2.7 //	trayayāyyaḥ 
SA_GV01_rvpp_06u-275	kratvā / hi / droṇe /	kratvā hi droṇe 
SA_GV01_rvpp_06u-276	ajyase /	ajyase 
SA_GV01_rvpp_06u-277	agne /	agne 
SA_GV01_rvpp_06u-278	vājī / na /	vājī na 
SA_GV01_rvpp_06u-279	kṛtvyaḥ /	kṛtvyaḥ 
SA_GV01_rvpp_06u-280	parijmāiva /	parijmā iva 
SA_GV01_rvpp_06u-281	svadhā /	svadhā 
SA_GV01_rvpp_06u-282	gayaḥ /	gayaḥ 
SA_GV01_rvpp_06u-283	atyaḥ / na /	atyaḥ na 
SA_GV01_rvpp_06u-284	hvāryaḥ / śiśuḥ // RV_6,2.8 //	hvāryaḥ śiśuḥ 
SA_GV01_rvpp_06u-285	tvam / tyā / cit /	tvam tyā cit 
SA_GV01_rvpp_06u-286	acyutā /	acyutā 
SA_GV01_rvpp_06u-287	agne /	agne 
SA_GV01_rvpp_06u-288	paśuḥ / na /	paśuḥ na 
SA_GV01_rvpp_06u-289	yavase /	yavase 
SA_GV01_rvpp_06u-290	dhāma / ha /	dhāma ha 
SA_GV01_rvpp_06u-291	yat / te /	yat te 
SA_GV01_rvpp_06u-292	ajara /	ajara 
SA_GV01_rvpp_06u-293	vanā /	vanā 
SA_GV01_rvpp_06u-294	vṛścanti / śikvasaḥ // RV_6,2.9 //	vṛścanti śikvasaḥ 
SA_GV01_rvpp_06u-295	veṣi / hi / adhvari-yatām /	veṣi hi adhvariyatām 
SA_GV01_rvpp_06u-296	agne /	agne 
SA_GV01_rvpp_06u-297	hotā /	hotā 
SA_GV01_rvpp_06u-298	dame /	dame 
SA_GV01_rvpp_06u-299	viśām /	viśām 
SA_GV01_rvpp_06u-300	sam-ṛdhaḥ /	samṛdhaḥ 
SA_GV01_rvpp_06u-301	viśpate /	viśpate 
SA_GV01_rvpp_06u-302	kṛṇu /	kṛṇu 
SA_GV01_rvpp_06u-303	juṣasva /	juṣasva 
SA_GV01_rvpp_06u-304	havyam / aṅgiraḥ // RV_6,2.10 //	havyam aṅgiraḥ 
SA_GV01_rvpp_06u-305	accha / naḥ / mitra-mahaḥ /	accha naḥ mitramahaḥ 
SA_GV01_rvpp_06u-306	deva /	deva 
SA_GV01_rvpp_06u-307	devān /	devān 
SA_GV01_rvpp_06u-308	agne /	agne 
SA_GV01_rvpp_06u-309	vocaḥ /	vocaḥ 
SA_GV01_rvpp_06u-310	su-matim /	sumatim 
SA_GV01_rvpp_06u-311	rodasyoḥ /	rodasyoḥ 
SA_GV01_rvpp_06u-312	vīhi /	vīhi 
SA_GV01_rvpp_06u-313	svastim /	svastim 
SA_GV01_rvpp_06u-314	su-kṣitim /	su kṣitim 
SA_GV01_rvpp_06u-315	divaḥ /	divaḥ 
SA_GV01_rvpp_06u-316	nṝn /	nṝn 
SA_GV01_rvpp_06u-317	dviṣaḥ /	dviṣaḥ 
SA_GV01_rvpp_06u-318	aṃhāṃsi /	aṃhāṃsi 
SA_GV01_rvpp_06u-319	duḥ-itā /	duḥitā 
SA_GV01_rvpp_06u-320	tarema / tā /	tarema tā 
SA_GV01_rvpp_06u-321	tarema /	tarema 
SA_GV01_rvpp_06u-322	tava /	tava 
SA_GV01_rvpp_06u-323	avasā / tarema // RV_6,2.11 // //2//.	avasā tarema 
SA_GV01_rvpp_06u-324	agne / saḥ / kṣeṣat /	agne saḥ kṣeṣat 
SA_GV01_rvpp_06u-325	ṛta-pāḥ /	ṛta pāḥ 
SA_GV01_rvpp_06u-326	ṛte--jāḥ /	ṛtejāḥ 
SA_GV01_rvpp_06u-327	uru /	uru 
SA_GV01_rvpp_06u-328	jyotiḥ /	jyotiḥ 
SA_GV01_rvpp_06u-329	naśate /	naśate 
SA_GV01_rvpp_06u-330	deva-yuḥ / te /	devayuḥ te 
SA_GV01_rvpp_06u-331	yam /	yam 
SA_GV01_rvpp_06u-332	tvam /	tvam 
SA_GV01_rvpp_06u-333	mitreṇa /	mitreṇa 
SA_GV01_rvpp_06u-334	varuṇaḥ /	varuṇaḥ 
SA_GV01_rvpp_06u-335	sa-joṣāḥ /	sajoṣāḥ 
SA_GV01_rvpp_06u-336	deva /	deva 
SA_GV01_rvpp_06u-337	pāsi /	pāsi 
SA_GV01_rvpp_06u-338	tyajasā /	tyajasā 
SA_GV01_rvpp_06u-339	martam / aṃhaḥ // RV_6,3.1 //	martam aṃhaḥ 
SA_GV01_rvpp_06u-340	īje / yajñebhiḥ /	īje yajñebhiḥ 
SA_GV01_rvpp_06u-341	śaśame /	śaśame 
SA_GV01_rvpp_06u-342	śamībhiḥ /	śamībhiḥ 
SA_GV01_rvpp_06u-343	ṛdhat-vārāya /	ṛdhatu ārāya 
SA_GV01_rvpp_06u-344	agnaye /	agnaye 
SA_GV01_rvpp_06u-345	dadāśa /	dadāśa 
SA_GV01_rvpp_06u-346	eva /	eva 
SA_GV01_rvpp_06u-347	cana /	cana 
SA_GV01_rvpp_06u-348	tam /	tam 
SA_GV01_rvpp_06u-349	yaśasām /	yaśasām 
SA_GV01_rvpp_06u-350	ajuṣṭiḥ / na /	ajuṣṭiḥ na 
SA_GV01_rvpp_06u-351	aṃhaḥ /	aṃhaḥ 
SA_GV01_rvpp_06u-352	martam /	martam 
SA_GV01_rvpp_06u-353	naśate /	naśate 
SA_GV01_rvpp_06u-354	na / pra-dṛptiḥ // RV_6,3.2 //	na pradṛptiḥ 
SA_GV01_rvpp_06u-355	sūraḥ / na / yasya /	sūraḥ na yasya 
SA_GV01_rvpp_06u-356	dṛśatiḥ /	dṛśatiḥ 
SA_GV01_rvpp_06u-357	arepāḥ /	arepāḥ 
SA_GV01_rvpp_06u-358	bhīmā /	bhīmā 
SA_GV01_rvpp_06u-359	yat /	yat 
SA_GV01_rvpp_06u-360	eti /	e ti 
SA_GV01_rvpp_06u-361	śucataḥ /	śucataḥ 
SA_GV01_rvpp_06u-362	te / ā /	te ā 
SA_GV01_rvpp_06u-363	dhīḥ /	dhīḥ 
SA_GV01_rvpp_06u-364	heṣasvataḥ /	heṣasvataḥ 
SA_GV01_rvpp_06u-365	śurudhaḥ / na /	śurudhaḥ na 
SA_GV01_rvpp_06u-366	ayam /	ayam 
SA_GV01_rvpp_06u-367	aktoḥ /	aktoḥ 
SA_GV01_rvpp_06u-368	kutrāa /	kutra aa 
SA_GV01_rvpp_06u-369	cit /	cit 
SA_GV01_rvpp_06u-370	raṇvaḥ /	raṇvaḥ 
SA_GV01_rvpp_06u-371	vasatiḥ / vane--jāḥ // RV_6,3.3 //	vasatiḥ vanejāḥ 
SA_GV01_rvpp_06u-372	tigmam / cit / ema /	tigmam cit ema 
SA_GV01_rvpp_06u-373	mahi /	mahi 
SA_GV01_rvpp_06u-374	varpaḥ /	varpaḥ 
SA_GV01_rvpp_06u-375	asya /	asya 
SA_GV01_rvpp_06u-376	bhasat /	bhasad 
SA_GV01_rvpp_06u-377	aśvaḥ / na /	aśvaḥ na 
SA_GV01_rvpp_06u-378	yamasāna /	yamasāna 
SA_GV01_rvpp_06u-379	āsā /	āsā 
SA_GV01_rvpp_06u-380	vi-jehamānaḥ /	vijehamānaḥ 
SA_GV01_rvpp_06u-381	paraśuḥ / na /	paraśuḥ na 
SA_GV01_rvpp_06u-382	jihvām /	jihvām 
SA_GV01_rvpp_06u-383	draviḥ / na /	draviḥ na 
SA_GV01_rvpp_06u-384	dravayati /	dravayati 
SA_GV01_rvpp_06u-385	dāru / dhakṣat // RV_6,3.4 //	dāru dhakṣat 
SA_GV01_rvpp_06u-386	saḥ / it / astāiva /	saḥ id astāiva 
SA_GV01_rvpp_06u-387	prati /	prati 
SA_GV01_rvpp_06u-388	dhāt /	dhāt 
SA_GV01_rvpp_06u-389	asiṣyan /	asiṣyan 
SA_GV01_rvpp_06u-390	śiśīta /	śiśīta 
SA_GV01_rvpp_06u-391	tejaḥ /	tejaḥ 
SA_GV01_rvpp_06u-392	ayasaḥ / na /	ayasaḥ na 
SA_GV01_rvpp_06u-393	dhārām /	dhārām 
SA_GV01_rvpp_06u-394	citra-dhrajatiḥ /	citra dhrajatiḥ 
SA_GV01_rvpp_06u-395	aratiḥ /	aratiḥ 
SA_GV01_rvpp_06u-396	yaḥ /	yaḥ 
SA_GV01_rvpp_06u-397	aktoḥ /	aktoḥ 
SA_GV01_rvpp_06u-398	veḥ / na /	veḥ na 
SA_GV01_rvpp_06u-399	dru-sadvā /	dru sad vā 
SA_GV01_rvpp_06u-400	raghupatma-jaṃhāḥ // RV_6,3.5 // //3//.	raghu patma jaṃhāḥ 
SA_GV01_rvpp_06u-401	saḥ / īm / rebhaḥ / na /	saḥ īm rebhaḥ na 
SA_GV01_rvpp_06u-402	prati /	prati 
SA_GV01_rvpp_06u-403	vaste /	vaste 
SA_GV01_rvpp_06u-404	usrāḥ /	usrāḥ 
SA_GV01_rvpp_06u-405	śociṣā /	śociṣā 
SA_GV01_rvpp_06u-406	rarapīti /	rarapi iti 
SA_GV01_rvpp_06u-407	mitr-amahāḥ /	mitra mahāḥ 
SA_GV01_rvpp_06u-408	naktam /	naktam 
SA_GV01_rvpp_06u-409	yaḥ / īm /	yaḥ īm 
