segmentnr	original	analyzed
SA_GV00_avs-10	vidma śarasya pitaram varuṇam śata vṛṣṇyam  / tena te tanve śam karam pṛthivyām te niṣecanam bahis te astu bāl iti  /	vidma śarasya pitaram varuṇam śata vṛṣṇyam   tena te tanve śam karam pṛthivyām te niṣecanam bahis te astu bāl iti  /
SA_GV00_avs-11	vidma śarasya pitaram candram śata vṛṣṇyam  / tena te tanve śam karam pṛthivyām te niṣecanam bahis te astu bāl iti  /	vidma śarasya pitaram candram śata vṛṣṇyam   tena te tanve śam karam pṛthivyām te niṣecanam bahis te astu bāl iti  /
SA_GV00_avs-12	vidma śarasya pitaram sūryam śata vṛṣṇyam  / tena te tanve śam karam pṛthivyām te niṣecanam bahis te astu bāl iti  /	vidma śarasya pitaram sūryam śata vṛṣṇyam    tena te tanve śam karam pṛthivyām te niṣecanam bahis te astu bāl iti  /
SA_GV00_avs-13	yat āntreṣu gavīnyoḥ yat vastau adhi saṃśritam  / eva te mūtram mucyatām bahis bāl iti sarvakam  /	yat āntreṣu gavīnyoḥ yat vastau adhi saṃśritam   eva te mūtram mucyatām bahis bāl iti sarvakam  /
SA_GV00_avs-14	pra te bhinadmi mehanam vartram veśantyāḥ iva  / eva te mūtram mucyatām bahis bāl iti sarvakam  //	pra te bhinadmi mehanam vartram veśantyāḥ iva    eva te mūtram mucyatām bahis bāl iti sarvakam  /
SA_GV00_avs-15	viṣitam te vasti bilam samudrasya udadheḥ iva  / eva te mūtram mucyatām bahis bāl iti sarvakam  /	viṣitam te vasti bilam samudrasya udadheḥ iva   eva te mūtram mucyatām bahis bāl iti sarvakam  /
SA_GV00_avs-16	yathā iṣukā parāpatat avasṛṣṭā adhi dhanvanaḥ  / eva te mūtram mucyatām bahis bāl iti sarvakam  /	yathā iṣukā parāpatat avasṛṣṭā adhi dhanvanaḥ    eva te mūtram mucyatām bahis bāl iti sarvakam  /
SA_GV00_avs-17	ambayaḥ yanti adhvabhiḥ jāmayaḥ adhvarīyatām  / pṛñcatīḥ madhunā payaḥ  /	ambayaḥ yanti adhvabhiḥ jāmayaḥ adhvarīyatām   pṛñcatīḥ madhunā payaḥ  /
SA_GV00_avs-18	amūḥ yāḥ upa sūrye yābhiḥ vā sūryaḥ saha  / tāḥ naḥ hinvantu adhvaram  //	amūḥ yāḥ upa sūrye yābhiḥ vā sūryaḥ saha   tāḥ naḥ hinvantu adhvaram  /
SA_GV00_avs-19	apaḥ devīḥ upa hvaye yatra gāvaḥ pibanti naḥ  / sindhubhyaḥ kartvam haviḥ  /	apaḥ devīḥ upa hvaye yatra gāvaḥ pibanti naḥ    sindhubhyaḥ kartvam haviḥ  /
SA_GV00_avs-20	apsu antar amṛtam apsu bheṣajam  / apām uta praśastibhiḥ aśvāḥ bhavatha vājinaḥ gāvaḥ bhavatha vājinīḥ  /	apsu antar amṛtam apsu bheṣajam   apām uta praśastibhiḥ aśvāḥ bhavatha vājinaḥ gāvaḥ bhavatha vājinīḥ  /
SA_GV00_avs-21	āpaḥ hi stha mayobhuvaḥ tāḥ naḥ ūrje dadhātana  / mahe raṇāya cakṣase  /	āpaḥ hi stha mayobhuvaḥ tāḥ naḥ ūrje dadhātana   mahe raṇāya cakṣase  /
SA_GV00_avs-22	yaḥ vaḥ śivatamaḥ rasaḥ tasya bhājayata iha naḥ  / uśatīḥ iva mātaraḥ  /	yaḥ vaḥ śivatamaḥ rasaḥ tasya bhājayata iha naḥ    uśatīḥ iva mātaraḥ 
SA_GV00_avs-23	tasmai aram gamāma vaḥ yasya kṣayāya jinvatha  / āpaḥ janayatha ca naḥ  /	tasmai aram gamāma vaḥ yasya kṣayāya jinvatha   āpaḥ janayatha ca naḥ  /
SA_GV00_avs-24	īśānāḥ vāryāṇām kṣayantīḥ carṣaṇīnām  / apaḥ yācāmi bheṣajam  /	īśānāḥ vāryāṇām kṣayantīḥ carṣaṇīnām    apaḥ yācāmi bheṣajam  /
SA_GV00_avs-25	śam naḥ devīḥ abhiṣṭaye āpaḥ bhavantu pītaye  / śam yos abhi sravantu naḥ  /	śam naḥ devīḥ abhiṣṭaye āpaḥ bhavantu pītaye   śam yos abhi sravantu naḥ  /
SA_GV00_avs-26	apsu me somaḥ abravīt antar viśvāni bheṣajā  / agnim ca viśva śaṃbhuvam  /	apsu me somaḥ abravīt antar viśvāni bheṣajā   agnim ca viśva śaṃbhuvam 
SA_GV00_avs-27	āpaḥ pṛṇīta bheṣajam varūtham tanve mama / jyok ca sūryam dṛśe //	āpaḥ pṛṇīta bheṣajam varūtham tanve mama  jyok ca sūryam dṛśe 
SA_GV00_avs-28	śam naḥ āpaḥ dhanvanyāḥ śam u santu anūpyāḥ  / śam naḥ khanitrimāḥ āpaḥ śam u yāḥ kumbhe ābhṛtāḥ  / śivāḥ naḥ santu vārṣikīḥ  /	śam naḥ āpaḥ dhanvanyāḥ śam u santu anūpyāḥ   śam naḥ khanitrimāḥ āpaḥ śam u yāḥ kumbhe ābhṛtāḥ   śivāḥ naḥ santu vārṣikīḥ  /
SA_GV00_avs-29	stuvānam agne ā vaha yātudhānam kimīdinam  / tvam hi deva vanditaḥ hantā dasyoḥ babhūvitha  /	stuvānam agne ā vaha yātudhānam kimīdinam   tvam hi deva vanditaḥ hantā dasyoḥ babhūvitha  /
SA_GV00_avs-30	ājyasya parameṣṭhin jātavedaḥ tanū vaśin  / agne taulasya prāśāna yātudhānān vi lāpaya  //	ājyasya parameṣṭhin jātavedaḥ tanū vaśin   agne taulasya prāśāna yātudhānān vi lāpaya  /
SA_GV00_avs-31	vi lapantu yātudhānāḥ attriṇaḥ ye kimīdinaḥ  / atha idam agne naḥ haviḥ indraḥ ca prati haryatam  /	vi lapantu yātudhānāḥ attriṇaḥ ye kimīdinaḥ    atha idam agne naḥ haviḥ indraḥ ca prati haryatam  /
SA_GV00_avs-32	agniḥ pūrvaḥ ā rabhatām pra indraḥ nudatu bāhumān  / bravītu sarvaḥ yātumān ayam asmi iti etya  /	agniḥ pūrvaḥ ā rabhatām pra indraḥ nudatu bāhumān   bravītu sarvaḥ yātumān ayam asmi iti etya  /
SA_GV00_avs-33	paśyāma te vīryam jātavedaḥ pra naḥ brūhi yātudhānāt nṛ cakṣaḥ  / tvayā sarve paritaptāḥ purastāt te ā yantu prabruvāṇāḥ upa idam  /	paśyāma te vīryam jātavedaḥ pra naḥ brūhi yātudhānāt nṛ cakṣaḥ   tvayā sarve paritaptāḥ purastāt te ā yantu prabruvāṇāḥ upa idam  /
SA_GV00_avs-34	ā rabhasva jātavedaḥ asmāka arthāya jajñiṣe  / dūtaḥ naḥ agne bhūtvā yātudhānān vi lāpaya  //	ā rabhasva jātavedaḥ asmāka arthāya jajñiṣe   dūtaḥ naḥ agne bhūtvā yātudhānān vi lāpaya  /
SA_GV00_avs-35	tvam agne yātudhānān upabaddhām iha ā vaha  / atha eṣām indraḥ vajreṇa api śīrṣāṇi vṛścatu  /	tvam agne yātudhānān upabaddhām iha ā vaha   atha eṣām indraḥ vajreṇa api śīrṣāṇi vṛścatu  /
SA_GV00_avs-36	idam haviḥ yātudhānāt nādī phenam iva ā vahat  / yaḥ idam strī pumān akaḥ iha saḥ stuvatām janaḥ  /	idam haviḥ yātudhānāt nādī phenam iva ā vahat    yaḥ idam strī pumān akaḥ iha saḥ stuvatām janaḥ  /
SA_GV00_avs-37	ayam stuvānaḥ āgamat imam sma prati haryata  / bṛhaspate vaśe labdhvā agnīṣomā vi vidhyatam  /	ayam stuvānaḥ āgamat imam sma prati haryata    bṛhaspate vaśe labdhvā agnīṣomā vi vidhyatam  /
SA_GV00_avs-38	yātudhānasya soma pa jahi prajām nayasva ca  / ni stuvānasya pātaya param akṣi uta avaram  //	yātudhānasya soma pa jahi prajām nayasva ca   ni stuvānasya pātaya param akṣi uta avaram  /
SA_GV00_avs-39	yatra eṣām agne janimāni vettha guhā satām attriṇām jātavedaḥ  / tān tvam brahmaṇā vāvṛdhānaḥ jahi eṣām śatatarham agne  /	yatra eṣām agne janimāni vettha guhā satām attriṇām jātavedaḥ    tān tvam brahmaṇā vāvṛdhānaḥ jahi eṣām śatatarham agne  /
SA_GV00_avs-40	asmin vasu vasavaḥ dhārayantu indraḥ pūṣā varuṇaḥ mitraḥ agniḥ  / imam ādityāḥ uta viśve ca devāḥ uttarasmin jyotiṣi dhārayantu  //	asmin vasu vasavaḥ dhārayantu indraḥ pūṣā varuṇaḥ mitraḥ agniḥ   imam ādityāḥ uta viśve ca devāḥ uttarasmin jyotiṣi dhārayantu  /
SA_GV00_avs-41	asya devāḥ pradiśi jyotiḥ astu sūryaḥ agniḥ uta vā hiraṇyam  / sapatnāḥ asmat adhare bhavantu uttamam nākam adhi rohaya imam  /	asya devāḥ pradiśi jyotiḥ astu sūryaḥ agniḥ uta vā hiraṇyam    sapatnāḥ asmat adhare bhavantu uttamam nākam adhi rohaya imam  /
SA_GV00_avs-42	yena indrāya samabharaḥ payāṃsi uttamena brahmaṇā jātavedaḥ  / tena tvam agne iha vardhaya imam sajātānām śraiṣṭhye ā dhehi enam  /	yena indrāya samabharaḥ payāṃsi uttamena brahmaṇā jātavedaḥ    tena tvam agne iha vardhaya imam sajātānām śraiṣṭhye ā dhehi enam  /
SA_GV00_avs-43	ā eṣām yajñam uta varcaḥ dade aham rāyaḥ poṣam uta cittāni agne  / sapatnāḥ asmat adhare bhavantu uttamam nākam adhi rohaya imam  /	ā eṣām yajñam uta varcaḥ dade aham rāyaḥ poṣam uta cittāni agne    sapatnāḥ asmat adhare bhavantu uttamam nākam adhi rohaya imam  /
SA_GV00_avs-44	ayam devānām asuraḥ vi rājati vaśā hi satyā varuṇasya rājñaḥ  / tatas pari brahmaṇā śāśadānaḥ ugrasya manyoḥ ud imam nayāmi  //	ayam devānām asuraḥ vi rājati vaśā hi satyā varuṇasya rājñaḥ    tatas pari brahmaṇā śāśadānaḥ ugrasya manyoḥ ud imam nayāmi  /
SA_GV00_avs-45	namaḥ te rajan varuṇa astu manyave viśvam hi ugra nicikeṣi drugdham  / sahasram anyān pra suvāmi sākam śatam jīvāti śaradaḥ tava ayam  /	namaḥ te rajan varuṇa astu manyave viśvam hi ugra nicikeṣi drugdham    sahasram anyān pra suvāmi sākam śatam jīvāti śaradaḥ tava ayam  /
SA_GV00_avs-46	yat uvaktha anṛtam jihvayā vṛjinam bahu  / rājñaḥ tvā satya dharmaṇaḥ muñcāmi varuṇāt aham  /	yat uvaktha anṛtam jihvayā vṛjinam bahu   rājñaḥ tvā satya dharmaṇaḥ muñcāmi varuṇāt aham  /
SA_GV00_avs-47	muñcāmi tvā vaiśvānarāt arṇavāt mahataḥ pari  / sajātān ugra iha ā vada brahma ca apa cikīhi naḥ  /	muñcāmi tvā vaiśvānarāt arṇavāt mahataḥ pari   / sajātān ugra iha ā vada brahma ca apa cikīhi naḥ  /
SA_GV00_avs-48	vaṣaṭ te pūṣan asmin sūtau aryamā hotā kṛṇotu vedhāḥ  / sisratām nārī ṛta prajātā vi parvāṇi jihatām sūtavai u //	vaṣaṭ te pūṣan asmin sūtau aryamā hotā kṛṇotu vedhāḥ   sisratām nārī ṛta prajātā vi parvāṇi jihatām sūtavai u 
SA_GV00_avs-49	catasraḥ divaḥ pradiśaḥ catasraḥ bhūmyāḥ uta  / devāḥ garbham sam airayan tam vi ūrṇuvantu sūtave  /	catasraḥ divaḥ pradiśaḥ catasraḥ bhūmyāḥ uta     garbham sam airayan tam vi ūrṇuvantu sūtave  /
SA_GV00_avs-50	sūṣā vi ūrṇotu vi yonim hāpayāmasi  / śrathaya sūṣaṇe tvam ava tvam biṣkale sṛja  //	sūṣā vi ūrṇotu vi yonim hāpayāmasi   śrathaya sūṣaṇe tvam ava tvam biṣkale sṛja  /
SA_GV00_avs-51	na iva māṃse na pīvasi nā iva majjasu āhatam  / avaitu pṛśni śevalam śune jarāyu attave ava jarāyu padyatām  /	na iva māṃse na pīvasi nā iva majjasu āhatam    avaitu pṛśni śevalam śune jarāyu attave ava jarāyu padyatām  /
SA_GV00_avs-52	vi te bhinadmi mehanam vi yonim vi gavīnike  / vi mātaram ca putram ca vi kumāram jarāyuṇā ava jarāyu padyatām  /	vi te bhinadmi mehanam vi yonim vi gavīnike   vi mātaram ca putram ca vi kumāram jarāyuṇā ava jarāyu padyatām  /
SA_GV00_avs-53	yathā vātaḥ yathā manaḥ yathā patanti pakṣiṇaḥ  / eva tvam daśamāsya sākam jarāyuṇā pata ava jarāyu padyatām  /	yathā vātaḥ yathā manaḥ yathā patanti pakṣiṇaḥ   / eva tvam daśamāsya sākam jarāyuṇā pata ava jarāyu padyatām  /
SA_GV00_avs-54	jarāyu jaḥ prathamaḥ usriyaḥ vṛṣā vāta abhra jā stanayan eti vṛṣṭyā  / sa naḥ mṛḍāti tanvaḥ ṛju gaḥ rujan yaḥ ekam ojaḥ tredhā vicakrame  /	jarāyu jaḥ prathamaḥ usriyaḥ vṛṣā vāta abhra jā stanayan eti vṛṣṭyā    sa naḥ mṛḍāti tanvaḥ ṛju gaḥ rujan yaḥ ekam ojaḥ tredhā vicakrame  /
SA_GV00_avs-55	aṅge aṅge śociṣā śiśriyāṇam namasyantaḥ tvā haviṣā vidhema  / aṅkān samaṅkān haviṣā vidhema yaḥ agrabhīt parvā asyāḥ grabhītā  /	aṅge aṅge śociṣā śiśriyāṇam namasyantaḥ tvā haviṣā vidhema   aṅkān samaṅkān haviṣā vidhema yaḥ agrabhīt parvā asyāḥ grabhītā  /
SA_GV00_avs-56	muñca śīrṣaktyai uta kāsaḥ enam paruḥ paruḥ āviveśa yaḥ asya  / yaḥ abhra jāḥ vāta jāḥ yaḥ ca śuṣmaḥ vanaspatīn sacatām parvatān ca  /	muñca śīrṣaktyai uta kāsaḥ enam paruḥ paruḥ āviveśa yaḥ asya   yaḥ abhra jāḥ vāta jāḥ yaḥ ca śuṣmaḥ vanaspatīn sacatām parvatān ca  /
SA_GV00_avs-57	śam me parasmai gātrāya śam astu avarāya me  / śam me caturbhyaḥ aṅgebhyaḥ śam astu tanve mama  /	śam me parasmai gātrāya śam astu avarāya me   śam me caturbhyaḥ aṅgebhyaḥ śam astu tanve mama  /
SA_GV00_avs-58	namaḥ te astu vidyute namaḥ te stanayitnave  / namaḥ te astu aśmane yena dūḍāśe asyasi  //	namaḥ te astu vidyute namaḥ te stanayitnave   namaḥ te astu aśmane yena dūḍāśe asyasi  /
SA_GV00_avs-59	namaḥ te pravataḥ napāt yatas tapaḥ samūhasi  / mṛḍaya naḥ tanūbhyaḥ mayaḥ tokebhyaḥ kṛdhi  //	namaḥ te pravataḥ napāt yatas tapaḥ samūhasi   mṛḍaya naḥ tanūbhyaḥ mayaḥ tokebhyaḥ kṛdhi  /
SA_GV00_avs-60	pravataḥ napāt namaḥ eva astu tubhyam namaḥ te hetaye tapuṣe ca kṛṇmaḥ  / vidma te dhāma paramam guhā yat samudre antar nihitā asi nābhiḥ  //	pravataḥ napāt namaḥ eva astu tubhyam namaḥ te hetaye tapuṣe ca kṛṇmaḥ   vidma te dhāma paramam guhā yat samudre antar nihitā asi nābhiḥ  /
SA_GV00_avs-61	yām tvā devāḥ asṛjanta viśve iṣum kṛṇvānāḥ asanāya dhṛṣṇum  / sā naḥ mṛḍa vidathe gṛṇānā tasyai te namaḥ astu devi  //	yām tvā devāḥ asṛjanta viśve iṣum kṛṇvānāḥ asanāya dhṛṣṇum    sā naḥ mṛḍa vidathe gṛṇānā tasyai te namaḥ astu devi  /
SA_GV00_avs-62	bhagam asyāḥ varcaḥ ādiṣi adhi vṛkṣāt iva srajam  / mahā budhnaḥ iva parvataḥ jyok pitṛṣu āstām  /	bhagam asyāḥ varcaḥ ādiṣi adhi vṛkṣāt iva srajam   mahā budhnaḥ iva parvataḥ jyok pitṛṣu āstām  /
SA_GV00_avs-63	eṣā te rājan kanyā vadhūḥ ni dhūyatām yama  / sā mātuḥ badhyatām gṛhe atha u bhrātuḥ atha u pituḥ  /	eṣā te rājan kanyā vadhūḥ ni dhūyatām yama    sā mātuḥ badhyatām gṛhe atha u bhrātuḥ atha u pituḥ  /
SA_GV00_avs-64	eṣā te kulapā rājan tām u te pari dadmasi  / jyok pitṛṣu āsātai ā śīrṣṇaḥ śamopyāt  /	eṣā te kulapā rājan tām u te pari dadmasi    jyok pitṛṣu āsātai ā śīrṣṇaḥ śamopyāt  /
SA_GV00_avs-65	asitasya te brahmaṇā kaśyapasya gayasya ca  / antaḥkośam iva jāmayaḥ api nahyāmi te bhagam  //4 //	asitasya te brahmaṇā kaśyapasya gayasya ca    antaḥkośam iva jāmayaḥ api nahyāmi te bhagam    
SA_GV00_avs-66	sam sam sravantu sindhavaḥ sam vātāḥ sam patatriṇaḥ  / imam yajñam pradivaḥ me juṣantām saṃsrāvyeṇa haviṣā juhomi  //	sam sam sravantu sindhavaḥ sam vātāḥ sam patatriṇaḥ   imam yajñam pradivaḥ me juṣantām saṃsrāvyeṇa haviṣā juhomi  /
SA_GV00_avs-67	iha eva havam ā yāta me iha saṃsrāvaṇāḥ uta imam vardhayata giraḥ  / iha etu sarvaḥ yaḥ paśuḥ asmin tiṣṭhatu yā rayiḥ  /	iha eva havam ā yāta me iha saṃsrāvaṇāḥ uta imam vardhayata giraḥ   iha etu sarvaḥ yaḥ paśuḥ asmin tiṣṭhatu yā rayiḥ  /
SA_GV00_avs-68	ye nadīnām saṃsravanti utsāsaḥ sadam akṣitāḥ  / tebhiḥ me sarvaiḥ saṃsrāvaiḥ dhanam sam srāvayāmasi  //	ye nadīnām saṃsravanti utsāsaḥ sadam akṣitāḥ   tebhiḥ me sarvaiḥ saṃsrāvaiḥ dhanam sam srāvayāmasi  /
SA_GV00_avs-69	ye sarpiṣaḥ saṃsravanti kṣīrasya ca udakasya ca	ye sarpiṣaḥ saṃsravanti kṣīrasya ca udakasya ca 
SA_GV00_avs-70	tebhiḥ me sarvaiḥ saṃsrāvaiḥ dhanam sam srāvayāmasi //	tebhiḥ me sarvaiḥ saṃsrāvaiḥ dhanam sam srāvayāmasi 
SA_GV00_avs-71	ye amāvāsyām rātrim udasthuḥ vrājam attriṇaḥ  / agniḥ turīyaḥ yātu hā saḥ asmabhyam adhi bravat  /	ye amāvāsyām rātrim udasthuḥ vrājam attriṇaḥ   / agniḥ turīyaḥ yātu hā saḥ asmabhyam adhi bravat  /
SA_GV00_avs-72	sīsāya adhi āha varuṇaḥ sīsāya agniḥ upāvati  / sīsam me indraḥ prāyacchat tat aṅga yātu cātanam  /	sīsāya adhi āha varuṇaḥ sīsāya agniḥ upāvati   sīsam me indraḥ prāyacchat tat aṅga yātu cātanam  /
SA_GV00_avs-73	idam viṣkandham sahate idam bādhate attriṇaḥ  / anena viśvā sasahe yā jātāni piśācyāḥ  /	idam viṣkandham sahate idam bādhate attriṇaḥ   anena viśvā sasahe yā jātāni piśācyāḥ  /
SA_GV00_avs-74	yadi naḥ gām haṃsi yadi aśvam yadi pūruṣam  / tam tvā sīsena vidhyāmaḥ yathā naḥ asaḥ avīra hā  /	yadi naḥ gām haṃsi yadi aśvam yadi pūruṣam   tam tvā sīsena vidhyāmaḥ yathā naḥ asaḥ avīra hā  /
SA_GV00_avs-75	amūḥ yāḥ yanti yoṣitaḥ hirāḥ lohita vāsasaḥ  / abhrātaraḥ iva jāmayaḥ tiṣṭhantu hata varcasaḥ  /	amūḥ yāḥ yanti yoṣitaḥ hirāḥ lohita vāsasaḥ   abhrātaraḥ iva jāmayaḥ tiṣṭhantu hata varcasaḥ  /
SA_GV00_avs-76	tiṣṭha avare tiṣṭha paras uta tvam tiṣṭha madhyame  / kaniṣṭhikā ca tiṣṭhati tiṣṭhāt id dhamaniḥ mahī  /	tiṣṭha avare tiṣṭha paras uta tvam tiṣṭha madhyame   kaniṣṭhikā ca tiṣṭhati tiṣṭhāt id dhamaniḥ mahī  /
SA_GV00_avs-77	śatasya dhamanīnām sahasrasya hirāṇām  / asthuḥ id madhyamāḥ imāḥ sākam antāḥ araṃsata  /	śatasya dhamanīnām sahasrasya hirāṇām   asthuḥ id madhyamāḥ imāḥ sākam antāḥ araṃsata  /
SA_GV00_avs-78	pari vaḥ sikatāvatī dhanūḥ bṛhatī akramīt / tiṣṭhatā ilayatā su kam //	pari vaḥ sikatāvatī dhanūḥ bṛhatī akramīt tiṣṭhatā ilayatā su kam 
SA_GV00_avs-79	niḥ lakṣmyam lalāmyam niḥ arātim suvāmasi  / atha yā bhadrā tāni naḥ prajāyāḥ arātim nayāmasi  //	niḥ lakṣmyam lalāmyam niḥ arātim suvāmasi    atha yā bhadrā tāni naḥ prajāyāḥ arātim nayāmasi  /
SA_GV00_avs-80	niḥ araṇim savitā sāviṣak padoḥ niḥ hastayoḥ varuṇaḥ mitraḥ aryamā  / niḥ asmabhyam anumatiḥ rarāṇā pra imām devāḥ asāviṣuḥ saubhagāya  /	niḥ araṇim savitā sāviṣat padoḥ niḥ hastayoḥ varuṇaḥ mitraḥ aryamā    niḥ asmabhyam anumatiḥ rarāṇā pra imām devāḥ asāviṣuḥ saubhagāya  /
SA_GV00_avs-81	yat te ātmani tanvām ghoram asti yat vā keśeṣu praticakṣaṇe vā  / sarvam tat vācā apa hanmaḥ vayam devaḥ tvā savitā sūdayatu  //	yat te ātmani tanvām ghoram asti yat vā keśeṣu praticakṣaṇe vā    sarvam tat vācā apa hanmaḥ vayam devaḥ tvā savitā sūdayatu  /
SA_GV00_avs-82	riśyapadīm vṛṣadatīm goṣedhām vidhamām uta  / vilīḍhyam lalāmyam tāḥ asmat nāśayāmasi  //	riśyapadīm vṛṣadatīm goṣedhām vidhamām uta  / vilīḍhyam lalāmyam tāḥ asmat nāśayāmasi  /
SA_GV00_avs-83	mā naḥ vidan vivyādhinaḥ mā u abhivyādhinaḥ vidan  / ārāt śaravyāḥ asmat viṣūcīḥ indra pātaya  /	mā naḥ vidan vivyādhinaḥ mā u abhivyādhinaḥ vidan    ārāt śaravyāḥ asmat viṣūcīḥ indra pātaya  /
SA_GV00_avs-84	viṣvañcaḥ asmat śaravaḥ patantu ye astāḥ ye ca asyāḥ  / daivīḥ manuṣyesavaḥ mama amitrān vi vidhyata  //	viṣvañcaḥ asmat śaravaḥ patantu ye astāḥ ye ca asyāḥ   daivīḥ manuṣyesavaḥ mama amitrān vi vidhyata  /
SA_GV00_avs-85	yaḥ naḥ svaḥ yaḥ araṇaḥ sajātaḥ uta niṣṭyaḥ yaḥ asmān abhidāsati  / rudraḥ śaravyayā etān mama amitrān vi vidhyatu  //	yaḥ naḥ svaḥ yaḥ araṇaḥ sajātaḥ uta niṣṭyaḥ yaḥ asmān abhidāsati    rudraḥ śaravyayā etān mama amitrān vi vidhyatu  /
SA_GV00_avs-86	yaḥ sapatnaḥ yaḥ asapatnaḥ yaḥ ca dviṣan śapāti naḥ  / devāḥ tam sarve dhūrvantu brahma varma mama antaram  /	yaḥ sapatnaḥ yaḥ asapatnaḥ yaḥ ca dviṣan śapāti naḥ   / devāḥ tam sarve dhūrvantu brahma varma mama antaram  /
SA_GV00_avs-87	adāra sṛt bhavatu deva soma asmin yajñe marutaḥ mṛḍata naḥ  / mā naḥ vidat abhibhā mā u aśastiḥ mā naḥ vidat vṛjinā dveṣyā yā  /	adāra sṛt bhavatu deva soma asmin yajñe marutaḥ mṛḍata naḥ    mā naḥ vidat abhibhā mā u aśastiḥ mā naḥ vidat vṛjinā dveṣyā yā  /
SA_GV00_avs-88	yaḥ adya senyaḥ vadhaḥ aghāyūnām udīrate  / yuvam tam mitrāvaruṇau asmat yāvayatam pari  /	yaḥ adya senyaḥ vadhaḥ aghāyūnām udīrate    yuvam tam mitrāvaruṇau asmat yāvayatam pari  /
SA_GV00_avs-89	itas ca yat amutas ca yat vadham varuṇa yāvaya  / vi mahat śarma yaccha varīyaḥ yāvaya vadham  /	itas ca yat amutas ca yat vadham varuṇa yāvaya   vi mahat śarma yaccha varīyaḥ yāvaya vadham 
SA_GV00_avs-90	śāsaḥ itthā mahān asi amitra sāhaḥ a stṛtaḥ  / na yasya hanyate sakhā na jīyate kadā cana  /	śāsaḥ itthā mahān asi amitra sāhaḥ a stṛtaḥ   na yasya hanyate sakhā na jīyate kadā cana  /
SA_GV00_avs-91	svasti dāḥ viśām patiḥ vṛtra hā vimṛdhaḥ vaśī  / vṛṣā indraḥ puras etu naḥ soma pāḥ abhayaṃkaraḥ  /	svasti dāḥ viśām patiḥ vṛtra hā vimṛdhaḥ vaśī   vṛṣā indraḥ puras etu naḥ soma pāḥ abhayaṃkaraḥ  /
SA_GV00_avs-92	vi naḥ indra mṛdhaḥ jahi nīcā yaccha pṛtanyataḥ  / adhamam gamaya tamaḥ yaḥ asmām abhidāsati  //	vi naḥ indra mṛdhaḥ jahi nīcā yaccha pṛtanyataḥ    adhamam gamaya tamaḥ yaḥ asmām abhidāsati  /
