segmentnr	original	analyzed
SA_GSP34_ghers_pu-21	na aham+ +kārāt paraḥ ripuḥ //1.4/	na aham kārāt paraḥ ripuḥ 
SA_GSP34_ghers_pu-22	<1.5/1> abhyāsāt ka+ +ādi+ +varṇa+ +ādeḥ /	abhyāsāt ka ādi varṇa ādeḥ 
SA_GSP34_ghers_pu-23	yathā śāstrāṇi bodhayet /	yathā śāstrāṇi bodhayet 
SA_GSP34_ghers_pu-24	<1.5/2> tathā yogam samāsādya /	tathā yogam samāsādya 
SA_GSP34_ghers_pu-25	tattva+ +jñānam ca labhyate //1.5/	tattva jñānam ca labhyate 
SA_GSP34_ghers_pu-26	<1.6/1> su kṛtaiḥ duḥ+ +kṛtaiḥ kāryaiḥ /	su kṛtaiḥ duḥ kṛtaiḥ kāryaiḥ 
SA_GSP34_ghers_pu-27	jāyate prāṇinām ghaṭaḥ /	jāyate prāṇinām ghaṭaḥ 
SA_GSP34_ghers_pu-28	<1.6/2> ghaṭāt utpadyate karma /	ghaṭāt utpadyate karma 
SA_GSP34_ghers_pu-29	ghaṭa+ +yantram yathā bhramet //1.6/	ghaṭa yantram yathā bhramet 
SA_GSP34_ghers_pu-30	<1.7/1> ūrdhva+ +adhaḥ bhramate yadvat /	ūrdhva adhas bhramate yadvat 
SA_GSP34_ghers_pu-31	ghaṭa+ +yantram gavām vaśāt /	ghaṭa yantram gavām vaśāt 
SA_GSP34_ghers_pu-32	<1.7/2> tadvat karma+ +vaśāt jīvaḥ /	tadvat karma vaśāt jīvaḥ 
SA_GSP34_ghers_pu-33	bhramate janma+ +mṛtyunā //1.7/	bhramate janma mṛtyunā 
SA_GSP34_ghers_pu-34	<1.8/1> āma+ +kumbhaḥ iva ambhaḥ+ +sthaḥ /	āma kumbhaḥ iva ambhaḥ sthaḥ 
SA_GSP34_ghers_pu-35	jīryamāṇaḥ sadā ghaṭaḥ /	jīryamāṇaḥ sadā ghaṭaḥ 
SA_GSP34_ghers_pu-36	<1.8/2> yoga+ +analena saṃdahya /	yoga analena saṃdahya 
SA_GSP34_ghers_pu-37	ghaṭa+ +śuddhim samācaret //1.8/	ghaṭa śuddhim samācaret 
SA_GSP34_ghers_pu-38	<1.9/1> śodhanam dṛḍhatā ca eva /	śodhanam dṛḍhatā ca eva 
SA_GSP34_ghers_pu-39	sthairyam dhairyam ca lāghavam /	sthairyam dhairyam ca lāghavam 
SA_GSP34_ghers_pu-40	<1.9/2> prati+ +akṣam ca nirliptam ca /	prati akṣam ca nirliptam ca 
SA_GSP34_ghers_pu-41	ghata+ +stham sapta+ +sādhanam //1.9/	ghata stham sapta sādhanam 
SA_GSP34_ghers_pu-42	<1.10/1> ṣaṭ+ +karmaṇā śodhanam ca /	ṣaṭ karmaṇā śodhanam ca 
SA_GSP34_ghers_pu-43	āsanena bhavet dṛḍham /	āsanena bhavet dṛḍham 
SA_GSP34_ghers_pu-44	<1.10/2> mudrayā sthiratā ca eva pratyāhāreṇa dhairyatā //1.10/	mudrayā sthira tā ca eva pratyāhāreṇa dhairya tā 
SA_GSP34_ghers_pu-45	<1.11/1> prāṇa+ +āyāmāt lāghavam ca /	prāṇa āyāmāt lāghavam ca 
SA_GSP34_ghers_pu-46	dhyānāt prati+ +akṣam ātmani /	dhyānāt prati akṣam ātmani 
SA_GSP34_ghers_pu-47	<1.11/2> samādhinā nirliptam ca /	samādhinā nirliptam ca 
SA_GSP34_ghers_pu-48	muktiḥ eva na saṃśayaḥ //1.11/	muktiḥ eva na saṃśayaḥ 
SA_GSP34_ghers_pu-49	<1.12/1> dhautiḥ vastiḥ tathā netiḥ /	dhautiḥ vastiḥ tathā netiḥ 
SA_GSP34_ghers_pu-50	laulikī trāṭakam tathā /	laulikī trāṭakam tathā 
SA_GSP34_ghers_pu-51	<1.12/2> kapāla bhātiḥ ca etāni /	kapāla bhātiḥ ca etāni 
SA_GSP34_ghers_pu-52	ṣaṭ+ +karmāṇi samācaret //1.12/	ṣaḍ karmāṇi samācaret 
SA_GSP34_ghers_pu-53	<1.13/1> antaḥ+ +dhautiḥ danta+ +dhautiḥ /	antaḥ dhautiḥ danta dhautiḥ 
SA_GSP34_ghers_pu-54	hṛt+ +dhautiḥ mūla+ +śodhanam /	hṛt dhautiḥ mūla śodhanam 
SA_GSP34_ghers_pu-55	<1.13/2> dhautyaḥ catuḥ+ +vidhā proktā /	dhautyaḥ catuḥ vidhā proktā 
SA_GSP34_ghers_pu-56	ghaṭam kurvanti niḥ+ +malam //1.13/	ghaṭam kurvanti niḥ malam 
SA_GSP34_ghers_pu-57	<1.14/1> vāta+ +sāram vāri+ +sāram /	vāta sāram vāri sāram 
SA_GSP34_ghers_pu-58	vahni+ +sāram bahiḥ+ +kṛtam /	vahni sāram bahiḥ kṛtam 
SA_GSP34_ghers_pu-59	<1.14/2> ghaṭasya niḥ+ +mala+ +arthāya hi /	ghaṭasya niḥ mala arthāya hi 
SA_GSP34_ghers_pu-60	antaḥ+ +dhautiḥ catuḥ+ +vidhā //1.14/	antaḥ dhautiḥ catuḥ vidhā 
SA_GSP34_ghers_pu-61	<1.15/1> kāka+ +cañcūvad āsyena /	kāka cañcūvat āsyena 
SA_GSP34_ghers_pu-62	pibet vāyum śanaiḥ śanaiḥ /	pibet vāyum śanais śanais 
SA_GSP34_ghers_pu-63	<1.15/2> cālayet udaram paścāt /	cālayet udaram paścāt 
SA_GSP34_ghers_pu-64	vartmanā recayet śanaiḥ //1.15/	vartmanā recayet śanais 
SA_GSP34_ghers_pu-65	<1.16/1> vāta+ +sāram param gopyam /	vāta sāram param gopyam 
SA_GSP34_ghers_pu-66	deha+ +niḥ+ +mala+ +kārakam /	deha niḥ mala kārakam 
SA_GSP34_ghers_pu-67	<1.16/2> sarva+ +roga+ +kṣaya+ +karam /	sarva roga kṣaya karam 
SA_GSP34_ghers_pu-68	deha+ +anala+ +vivardhakam //1.16/	deha anala vivardhakam 
SA_GSP34_ghers_pu-69	<1.17/1> ā+ +kaṇṭham pūrayet vāri /	ā kaṇṭham pūrayet vāri 
SA_GSP34_ghers_pu-70	vaktreṇa ca pibet śanaiḥ /	vaktreṇa ca pibet śanais 
SA_GSP34_ghers_pu-71	<1.17/2> cālayet udareṇa eva /	cālayet udareṇa eva 
SA_GSP34_ghers_pu-72	ca udarāt recayet adhaḥ //1.17/	ca udarāt recayet adhaḥ 
SA_GSP34_ghers_pu-73	<1.18/1> vāri+ +sāram param gopyam /	vāri sāram param gopyam 
SA_GSP34_ghers_pu-74	deha+ +niḥ+ +mala+ +kārakam /	deha niḥ mala kārakam 
SA_GSP34_ghers_pu-75	<1.18/2> sādhayet yaḥ prayatnena /	sādhayet yaḥ prayatnena 
SA_GSP34_ghers_pu-76	deva+ +deham prapadyate //1.18/	deva deham prapadyate 
SA_GSP34_ghers_pu-77	<1.19/1> vāri+ +sāram parām dhautim /	vāri sāram parām dhautim 
SA_GSP34_ghers_pu-78	sādhayet yaḥ prayatnataḥ /	sādhayet yaḥ prayatnataḥ 
SA_GSP34_ghers_pu-79	<1.19/2> mala+ +deham śodhayitvā /	mala deham śodhayitvā 
SA_GSP34_ghers_pu-80	deva+ +deham prapadyate //1.19/	deva deham prapadyate 
SA_GSP34_ghers_pu-81	<1.20/1> nābhi+ +granthim meru+ +pṛṣṭhe /	nābhi granthim meru pṛṣṭhe 
SA_GSP34_ghers_pu-82	śata+ +vāram ca kārayet /	śata vāram ca kārayet 
SA_GSP34_ghers_pu-83	<1.20/2> udara+ +āmaya+ +jam tyaktvā /	udara āmaya jam tyaktvā 
SA_GSP34_ghers_pu-84	jāṭhara+ +agnim vivardhayet /	jāṭhara agnim vivardhayet 
SA_GSP34_ghers_pu-85	<1.20/3> vahni+ +sāram iyam dhautiḥ /	vahni sāram iyam dhautiḥ 
SA_GSP34_ghers_pu-86	yoginām yoga+ +siddhi+ +dā //1.20/	yoginām yoga siddhi dā 
SA_GSP34_ghers_pu-87	<1.21/1> eṣā dhautiḥ parā gopyā /	eṣā dhautiḥ parā gopyā 
SA_GSP34_ghers_pu-88	na prakāśyā kadā+ +cana /	na prakāśyā kadā cana 
SA_GSP34_ghers_pu-89	<1.21/2> kevalam dhauti+ +mātreṇa /	kevalam dhauti mātreṇa 
SA_GSP34_ghers_pu-90	deva+ +dehaḥ bhavet dhruvam //1.21/	deva dehaḥ bhavet dhruvam 
SA_GSP34_ghers_pu-91	<1.22/1> kākī+ +mudrām sādhayitvā /	kākī mudrām sādhayitvā 
SA_GSP34_ghers_pu-92	pūrayet udaram mahat /	pūrayet udaram mahat 
SA_GSP34_ghers_pu-93	<1.22/2> dhārayet ardhayāmam tu /	dhārayet ardhayāmam tu 
SA_GSP34_ghers_pu-94	cālayet adha+ +vartmanā /	cālayet adha vartmanā 
SA_GSP34_ghers_pu-95	<1.22/3> eṣā dhautiḥ parā gopyā /	eṣā dhautiḥ parā gopyā 
SA_GSP34_ghers_pu-96	na prakāśyā kadā+ +cana //1.22/	na prakāśyā kadā cana 
SA_GSP34_ghers_pu-97	<1.23/1> nābhi+ +magna+ +jale sthitvā /	nābhi magna jale sthitvā 
SA_GSP34_ghers_pu-98	śakti+ +nāḍīm vimarjayet /	śakti nāḍīm vimarjayet 
SA_GSP34_ghers_pu-99	<1.23/2> kārābhyām kṣālayet nāḍīm /	kārābhyām kṣālayet nāḍīm 
SA_GSP34_ghers_pu-100	yāvat mala+ +visarjanam //1.23/	yāvat mala visarjanam 
SA_GSP34_ghers_pu-101	<1.24/1> tāvat prakṣālya nāḍīm ca /	tāvat prakṣālya nāḍīm ca 
SA_GSP34_ghers_pu-102	udare veśayet punaḥ /	udare veśayet punar 
SA_GSP34_ghers_pu-103	<1.24/2> idam prakṣālanam gopyam /	idam prakṣālanam gopyam 
SA_GSP34_ghers_pu-104	devānām api duḥ+ +labham /	devānām api duḥ labham 
SA_GSP34_ghers_pu-105	<1.24/3> kevalam dhauti+ +mātreṇa /	kevalam dhauti mātreṇa 
SA_GSP34_ghers_pu-106	deva+ +dehaḥ bhavet dhruvam //1.24/	deva dehaḥ bhavet dhruvam 
SA_GSP34_ghers_pu-107	<1.25/1> yām ārdha+ +dhāraṇā+ +śaktim yāvat na sādhayet naraḥ /	yām ārdha dhāraṇā śaktim yāvat na sādhayet naraḥ 
SA_GSP34_ghers_pu-108	<1.25/2> bahiḥ+ +kṛtam mahā+ +dhautī /	bahis kṛtam mahā dhautī 
SA_GSP34_ghers_pu-109	tāvat na eva tu jāyate //1.25/	tāvat na eva tu jāyate 
SA_GSP34_ghers_pu-110	<1.26/1> danta+ +mūlam jihvā+ +mūlam /	danta mūlam jihvā mūlam 
SA_GSP34_ghers_pu-111	randhram ca karṇa+ +yugmayoḥ /	randhram ca karṇa yugmayoḥ 
SA_GSP34_ghers_pu-112	<1.26/2> kapāla+ +randhram pañca iti@ /	kapāla randhram pañca iti 
SA_GSP34_ghers_pu-113	dantadhautirvidhīyate //1.26/	dantadhautiḥ vidhīyate 
SA_GSP34_ghers_pu-114	<1.27/1> khadireṇa rasena atha /	khadireṇa rasena atha 
SA_GSP34_ghers_pu-115	mṛttikayā ca śuddhayā /	mṛttikayā ca śuddhayā 
SA_GSP34_ghers_pu-116	<1.27/2> mārjayet danta+ +mūlam ca /	mārjayet danta mūlam ca 
SA_GSP34_ghers_pu-117	yāvat kilbiṣam āharet //1.27/	yāvat kilbiṣam āharet 
SA_GSP34_ghers_pu-118	<1.28/1> danta+ +mūlam parā dhautiḥ /	danta mūlam parā dhautiḥ 
SA_GSP34_ghers_pu-119	yoginām yoga+ +sādhane /	yoginām yoga sādhane 
SA_GSP34_ghers_pu-120	<1.28/2> nityam kuryāt prabhāte ca /	nityam kuryāt prabhāte ca 
SA_GSP34_ghers_pu-121	danta+ +rakṣāya yoga+ +vit /	danta rakṣāya yoga vid 
SA_GSP34_ghers_pu-122	<1.28/3> danta+ +mūlam dhāraṇā+ +ādi+ +/	danta mūlam dhāraṇā ādi 
SA_GSP34_ghers_pu-123	+ +kāryeṣu yoginām yataḥ //1.28/	kāryeṣu yoginām yataḥ 
SA_GSP34_ghers_pu-124	<1.29/1> atha ataḥ saṃpravakṣyāmi /	atha atas saṃpravakṣyāmi 
SA_GSP34_ghers_pu-125	jihvā+ +śodhana+ +kāraṇam /	jihvā śodhana kāraṇam 
SA_GSP34_ghers_pu-126	<1.29/2> jarā+ +maraṇa+ +roga+ +ādīn /	jarā maraṇa roga ādīn 
SA_GSP34_ghers_pu-127	nāśayet dīrgha+ +lambikā //1.29/	nāśayet dīrgha lambikā 
SA_GSP34_ghers_pu-128	<1.30/1> tarjanī+ +madhyamā+ +nāmā /	tarjanī madhyamā 
SA_GSP34_ghers_pu-129	aṅguli+ +traya+ +yogataḥ /	aṅguli traya yogataḥ 
SA_GSP34_ghers_pu-130	<1.30/2> veśayet gala+ +madhye tu /	veśayet gala madhye tu 
SA_GSP34_ghers_pu-131	mārjayet lambikā+ +malam /	mārjayet lambikā malam 
SA_GSP34_ghers_pu-132	<1.30/3> śanaiḥ śanaiḥ mārjayitvā /	śanais śanais mārjayitvā 
SA_GSP34_ghers_pu-133	kapha+ +doṣam nivārayet //1.30/	kapha doṣam nivārayet 
SA_GSP34_ghers_pu-134	<1.31/1> mārjayet navanītena /	mārjayet navanītena 
SA_GSP34_ghers_pu-135	dohayet ca punaḥ punaḥ /	dohayet ca punar punar 
SA_GSP34_ghers_pu-136	<1.31/2> tat+ +agram lauha+ +yantreṇa /	tat agram lauha yantreṇa 
SA_GSP34_ghers_pu-137	karṣayitvā punaḥ punaḥ //1.31/	karṣayitvā punar punar 
SA_GSP34_ghers_pu-138	<1.32/1> nityam kuryāt prayatnena /	nityam kuryāt prayatnena 
SA_GSP34_ghers_pu-139	raveḥ udayake astake /	raveḥ udayake astake 
SA_GSP34_ghers_pu-140	<1.32/2> evam kṛte tu nitye ca /	evam kṛte tu nitye ca 
SA_GSP34_ghers_pu-141	lambikā dīrghatām gatā //1.32/	lambikā dīrghatām gatā 
SA_GSP34_ghers_pu-142	<1.33/1> tarjanī+ +aṅguli+ +agra+ +yogān@ /	tarjanī aṅguli agra yogān 
SA_GSP34_ghers_pu-143	mārjayet karṇa+ +randhrayoḥ /	mārjayet karṇa randhrayoḥ 
SA_GSP34_ghers_pu-144	<1.33/2> nityam abhyāsa+ +yogena /	nityam abhyāsa yogena 
SA_GSP34_ghers_pu-145	nāda+ +antaram prakāśanam //1.33/	nāda antaram prakāśanam 
SA_GSP34_ghers_pu-146	<1.34/1> vṛddha+ +aṅguṣṭhena dakṣeṇa /	vṛddha aṅguṣṭhena dakṣeṇa 
SA_GSP34_ghers_pu-147	mardayet bhāla+ +randhrakam /	mardayet bhāla randhrakam 
SA_GSP34_ghers_pu-148	<1.34/2> evam abhyāsa+ +yogena /	evam abhyāsa yogena 
SA_GSP34_ghers_pu-149	kapha+ +doṣam nivārayet //1.34/	kapha doṣam nivārayet 
SA_GSP34_ghers_pu-150	<1.35/1> nāḍī niḥ+ +malatām yāti /	nāḍī niḥ malatām yāti 
SA_GSP34_ghers_pu-151	divya+ +dṛṣṭiḥ prajāyate /	divya dṛṣṭiḥ prajāyate 
SA_GSP34_ghers_pu-152	<1.35/2> nidrā+ +ante bhojana+ +ante ca /	nidrā ante bhojana ante ca 
SA_GSP34_ghers_pu-153	diva+ +ante ca dine dine //1.35/	diva ante ca dine dine 
SA_GSP34_ghers_pu-154	<1.36/1> hṛt+ +dhautim tri+ +vidhām kuryāt /	hṛt dhautim tri vidhām kuryāt 
SA_GSP34_ghers_pu-155	daṇḍa+ +vamana+ +vāsasā //1.36/	daṇḍa vamana vāsasā 
SA_GSP34_ghers_pu-156	<1.37/1> rambhā+ +daṇḍam harit+ +daṇḍam /	rambhā daṇḍam harit daṇḍam 
SA_GSP34_ghers_pu-157	vetra+ +daṇḍam tathā eva ca /	vetra daṇḍam tathā eva ca 
SA_GSP34_ghers_pu-158	<1.37/2> hṛt+ +madhye cālayitvā tu /	hṛd madhye cālayitvā tu 
SA_GSP34_ghers_pu-159	punaḥ pratyāharet śanaiḥ //1.37/	punar pratyāharet śanais 
SA_GSP34_ghers_pu-160	<1.38/1> kapha+ +pittam tathā kledam /	kapha pittam tathā kledam 
SA_GSP34_ghers_pu-161	recayet ūrdhva+ +vartmanā /	recayet ūrdhva vartmanā 
SA_GSP34_ghers_pu-162	<1.38/2> daṇḍa+ +dhauti+ +vidhānena /	daṇḍa dhauti vidhānena 
SA_GSP34_ghers_pu-163	hṛt+ +rogam nāśayet dhruvam //1.38/	hṛt rogam nāśayet dhruvam 
SA_GSP34_ghers_pu-164	<1.39/1> bhojana+ +ante pibet vāri /	bhojana ante pibet vāri 
SA_GSP34_ghers_pu-165	ā+ +karṇa+ +pūritam su+ +dhīḥ /	ā karṇa pūritam su dhīḥ 
SA_GSP34_ghers_pu-166	<1.39/2> ūrdhva+ +dṛṣṭim kṣaṇam kṛtvā /	ūrdhva dṛṣṭim kṣaṇam kṛtvā 
SA_GSP34_ghers_pu-167	tat jalam vamayet punaḥ /	tat jalam vamayet punaḥ 
SA_GSP34_ghers_pu-168	<1.39/3> nityam abhyāsa+ +yogena /	nityam abhyāsa yogena 
SA_GSP34_ghers_pu-169	kapha+ +pittam nivārayet //1.39/	kapha pittam nivārayet 
SA_GSP34_ghers_pu-170	<1.40/1> eka+ +ūna+ +viṃśatiḥ hastaḥ /	eka ūna viṃśatiḥ hastaḥ 
SA_GSP34_ghers_pu-171	pañca+ +viṃśati vai tathā /	pañca viṃśati vai tathā 
SA_GSP34_ghers_pu-172	<1.40/2> catuḥ+ +aṅgula+ +vistāram /	catuḥ aṅgula vistāram 
SA_GSP34_ghers_pu-173	sūkṣma+ +vastram śanaiḥ graset /	sūkṣma vastram śanais graset 
SA_GSP34_ghers_pu-174	<1.40/3> punaḥ pratyāharet etat /	punar pratyāharet etat 
SA_GSP34_ghers_pu-175	procyate dhauti+ +karmakam //1.40/	procyate dhauti karmakam 
SA_GSP34_ghers_pu-176	<1.41/1> gulma+ +jvara+ +plīhā+ +kuṣṭha+ +/	gulma jvara plīhā kuṣṭha 
SA_GSP34_ghers_pu-177	+ +kapha+ +pittam vinaśyati /	kapha pittam vinaśyati 
SA_GSP34_ghers_pu-178	<1.41/2> ārogyam bala+ +puṣṭiḥ ca /	ārogyam bala puṣṭiḥ ca 
SA_GSP34_ghers_pu-179	bhavet tasya dine dine //1.41/	bhavet tasya dine dine 
SA_GSP34_ghers_pu-180	<1.42/1> apāna+ +krūratā tāvat /	apāna krūra tā tāvat 
SA_GSP34_ghers_pu-181	yāvat+ +mūlam na śodhayet /	yāvat mūlam na śodhayet 
SA_GSP34_ghers_pu-182	<1.42/2> tasmāt sarva+ +prayatnena /	tasmāt sarva prayatnena 
SA_GSP34_ghers_pu-183	mūla+ +śodhanam ācaret //1.42/	mūla śodhanam ācaret 
SA_GSP34_ghers_pu-184	<1.43/1> pīta+ +mūlasya daṇḍena /	pīta mūlasya daṇḍena 
SA_GSP34_ghers_pu-185	madhyama+ +aṅgulinā api vā /	madhyama aṅgulinā api vā 
SA_GSP34_ghers_pu-186	<1.43/2> yatnena kṣālayet guhyam /	yatnena kṣālayet guhyam 
SA_GSP34_ghers_pu-187	vāriṇā ca punaḥ punaḥ //1.43/	vāriṇā ca punar punar 
SA_GSP34_ghers_pu-188	<1.44/1> vārayet koṣṭha+ +kāṭhinyam /	vārayet koṣṭha kāṭhinyam 
SA_GSP34_ghers_pu-189	āmā+ +jīrṇam nivārayet /	āmā jīrṇam nivārayet 
SA_GSP34_ghers_pu-190	<1.44/2> kāraṇam kānti+ +puṣṭyoḥ ca /	kāraṇam kānti puṣṭyoḥ ca 
SA_GSP34_ghers_pu-191	dīpanam vahni+ +maṇḍalam //1.44/	dīpanam vahni maṇḍalam 
SA_GSP34_ghers_pu-192	<1.45/1> jala+ +vastiḥ śuṣka+ +vastiḥ /	jala vastiḥ śuṣka vastiḥ 
SA_GSP34_ghers_pu-193	vastī ca dvi+ +vidhau smṛtau /	vastī ca dvi vidhau smṛtau 
SA_GSP34_ghers_pu-194	<1.45/2> jala+ +vastim jale kuryāt /	jala vastim jale kuryāt 
SA_GSP34_ghers_pu-195	śuṣka+ +vastim kṣitau sadā //1.45/	śuṣka vastim kṣitau sadā 
SA_GSP34_ghers_pu-196	<1.46/1> nābhi+ +magna+ +jale pāyu+ +/	nābhi magna jale pāyu 
SA_GSP34_ghers_pu-197	+ +nyasta+ +nāla+ +utkaṭa+ +āsanaḥ /	nyasta nāla utkaṭa āsanaḥ 
SA_GSP34_ghers_pu-198	<1.46/2> ākuñcanam prakāśam ca /	ākuñcanam prakāśam ca 
SA_GSP34_ghers_pu-199	jala+ +vastim samācaret //1.46/	jala vastim samācaret 
SA_GSP34_ghers_pu-200	<1.47/1> prameham ca guda+ +āvartam /	prameham ca guda āvartam 
SA_GSP34_ghers_pu-201	krūra+ +vāyum nivārayet /	krūra vāyum nivārayet 
SA_GSP34_ghers_pu-202	<1.47/2> bhavet sva+ +chanda+ +dehaḥ ca /	bhavet sva chanda dehaḥ ca 
SA_GSP34_ghers_pu-203	kāma+ +deva+ +samaḥ bhavet //1.47/	kāma deva samaḥ bhavet 
SA_GSP34_ghers_pu-204	<1.48/1> vastim paścima+ +tānena /	vastim paścima tānena 
SA_GSP34_ghers_pu-205	cālayitvā śanaiḥ śanaiḥ /	cālayitvā śanais śanais 
SA_GSP34_ghers_pu-206	<1.48/2> aśvinī+ +mudrayā pāyum /	aśvinī mudrayā pāyum 
SA_GSP34_ghers_pu-207	ākuñcayet prakāśayet //1.48/	ākuñcayet prakāśayet 
SA_GSP34_ghers_pu-208	<1.49/1> evam abhyāsa+ +yogena /	evam abhyāsa yogena 
SA_GSP34_ghers_pu-209	koṣṭha+ +doṣaḥ na vidyate /	koṣṭha doṣaḥ na vidyate 
SA_GSP34_ghers_pu-210	<1.49/2> vivardhayet jāṭhara+ +agnim /	vivardhayet jāṭhara agnim 
SA_GSP34_ghers_pu-211	āma+ +vātam vināśayet //1.49/	āma vātam vināśayet 
SA_GSP34_ghers_pu-212	<1.50/1> vitastimānam sūkṣma+ +sūtram /	vitastimānam sūkṣma sūtram 
SA_GSP34_ghers_pu-213	nāsā+ +nāle praveśayet /	nāsā nāle praveśayet 
SA_GSP34_ghers_pu-214	<1.50/2> mukhāt nirgamayet paścāt /	mukhāt nirgamayet paścāt 
SA_GSP34_ghers_pu-215	procyate neti+ +karmakam //1.50/	procyate na iti karmakam 
SA_GSP34_ghers_pu-216	<1.51/1> sādhanāt neti+ +karma api /	sādhanāt na iti karma api 
SA_GSP34_ghers_pu-217	khecarī+ +siddhim āpnuyāt /	khecarī siddhim āpnuyāt 
SA_GSP34_ghers_pu-218	<1.51/2> kapha+ +doṣāḥ vinaśyanti /	kapha doṣāḥ vinaśyanti 
SA_GSP34_ghers_pu-219	divya+ +dṛṣṭiḥ prajāyate //1.51/	divya dṛṣṭiḥ prajāyate 
SA_GSP34_ghers_pu-220	<1.52/1> a+ +manda+ +vegam tundam ca /	a manda vegam tundam ca 
SA_GSP34_ghers_pu-221	bhrāmayet ubha+ +pārśvayoḥ /	bhrāmayet ubha pārśvayoḥ 
SA_GSP34_ghers_pu-222	<1.52/2> sarva+ +rogāt nihanti iha /	sarva rogāt nihanti iha 
SA_GSP34_ghers_pu-223	deha+ +anala+ +vivardhanam //1.52/	deha anala vivardhanam 
SA_GSP34_ghers_pu-224	<1.53/1> nimeṣa+ +unmeṣakam tyaktvā /	nimeṣa unmeṣakam tyaktvā 
SA_GSP34_ghers_pu-225	sūkṣma+ +lakṣyam nirīkṣayet /	sūkṣma lakṣyam nirīkṣayet 
SA_GSP34_ghers_pu-226	<1.53/2> yāvat aśrū nipatate /	yāvat aśrū nipatate 
SA_GSP34_ghers_pu-227	trāṭakam procyate budhaiḥ //1.53/	trāṭakam procyate budhaiḥ 
SA_GSP34_ghers_pu-228	<1.54/1> evam abhyāsa+ +yogena /	evam abhyāsa yogena 
SA_GSP34_ghers_pu-229	śāṃbhavī jāyate dhruvam /	śāṃbhavī jāyate dhruvam 
SA_GSP34_ghers_pu-230	<1.54/2> na jāyate netra+ +rogaḥ /	na jāyate netra rogaḥ 
SA_GSP34_ghers_pu-231	divya+ +dṛṣṭi+ +pradāyakam //1.54/	divya dṛṣṭi pradāyakam 
SA_GSP34_ghers_pu-232	<1.55/1> vāma+ +krameṇa vyutkrameṇa /	vāma krameṇa vyutkrameṇa 
SA_GSP34_ghers_pu-233	śīt+ +krameṇa viśeṣataḥ /	śīt krameṇa viśeṣataḥ 
SA_GSP34_ghers_pu-234	<1.55/2> bhāla+ +bhātim tridhā kuryāt /	bhāla bhātim tridhā kuryāt 
SA_GSP34_ghers_pu-235	kapha+ +doṣam nivārayet //1.55/	kapha doṣam nivārayet 
SA_GSP34_ghers_pu-236	<1.56/1> iḍayā pūrayet vāyum ++recayet piṅgalā punaḥ /	iḍayā pūrayet vāyum recayet piṅgalā punar 
SA_GSP34_ghers_pu-237	<1.56/2> piṅgalayā pūrayitvā /	piṅgalayā pūrayitvā 
SA_GSP34_ghers_pu-238	punaḥ candreṇa recayet //1.56/	punar candreṇa recayet 
